frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
29.78,-3.26,-4.84,-3.27,-4.85,4.85,4.86,1.59,1.58,1.58
30.08,-3.26,-4.84,-3.25,-4.82,4.82,4.83,1.56,1.57,1.58
30.38,-3.21,-4.78,-3.22,-4.79,4.80,4.80,1.58,1.57,1.57
30.68,-3.21,-4.78,-3.21,-4.77,4.77,4.77,1.55,1.56,1.57
30.99,-3.17,-4.73,-3.18,-4.73,4.74,4.74,1.56,1.56,1.56
31.30,-3.17,-4.72,-3.16,-4.71,4.71,4.71,1.53,1.54,1.55
31.61,-3.12,-4.67,-3.13,-4.68,4.68,4.68,1.55,1.54,1.55
31.93,-3.12,-4.66,-3.11,-4.65,4.65,4.65,1.53,1.53,1.54
32.24,-3.08,-4.61,-3.09,-4.62,4.62,4.62,1.54,1.53,1.53
32.57,-3.07,-4.60,-3.07,-4.59,4.59,4.59,1.52,1.52,1.53
32.89,-3.04,-4.56,-3.05,-4.56,4.56,4.56,1.52,1.52,1.52
33.22,-3.03,-4.54,-3.03,-4.53,4.53,4.53,1.50,1.51,1.51
33.55,-3.00,-4.51,-3.01,-4.51,4.51,4.50,1.50,1.50,1.51
33.89,-2.98,-4.48,-2.99,-4.48,4.48,4.47,1.50,1.49,1.50
34.23,-2.98,-4.47,-2.96,-4.45,4.45,4.45,1.47,1.49,1.49
34.57,-2.93,-4.41,-2.95,-4.43,4.43,4.42,1.49,1.48,1.48
34.92,-2.93,-4.40,-2.93,-4.40,4.40,4.39,1.47,1.47,1.47
35.27,-2.93,-4.39,-2.92,-4.37,4.37,4.36,1.44,1.46,1.46
35.62,-2.89,-4.34,-2.91,-4.35,4.35,4.34,1.45,1.44,1.45
35.97,-2.89,-4.33,-2.89,-4.32,4.32,4.31,1.43,1.43,1.44
36.33,-2.87,-4.30,-2.87,-4.29,4.29,4.28,1.42,1.42,1.43
36.70,-2.84,-4.26,-2.85,-4.27,4.27,4.26,1.42,1.41,1.42
37.06,-2.84,-4.25,-2.83,-4.23,4.24,4.23,1.40,1.41,1.41
37.43,-2.80,-4.20,-2.81,-4.21,4.21,4.20,1.41,1.40,1.40
37.81,-2.79,-4.18,-2.79,-4.18,4.18,4.18,1.39,1.39,1.39
38.19,-2.78,-4.16,-2.78,-4.15,4.15,4.15,1.37,1.37,1.38
38.57,-2.75,-4.12,-2.76,-4.12,4.12,4.13,1.37,1.36,1.37
38.95,-2.75,-4.11,-2.74,-4.09,4.09,4.10,1.34,1.35,1.36
39.34,-2.70,-4.04,-2.72,-4.06,4.06,4.07,1.36,1.34,1.34
39.74,-2.70,-4.03,-2.70,-4.03,4.03,4.05,1.33,1.33,1.33
40.14,-2.70,-4.02,-2.68,-4.00,4.00,4.02,1.30,1.32,1.32
40.54,-2.65,-3.96,-2.67,-3.98,3.98,3.99,1.32,1.30,1.31
40.94,-2.65,-3.95,-2.65,-3.95,3.95,3.96,1.30,1.30,1.30
41.35,-2.65,-3.94,-2.64,-3.92,3.92,3.93,1.27,1.29,1.29
41.76,-2.61,-3.89,-2.63,-3.90,3.90,3.90,1.29,1.27,1.28
42.18,-2.61,-3.88,-2.61,-3.88,3.87,3.87,1.26,1.26,1.27
42.60,-2.60,-3.86,-2.59,-3.84,3.84,3.85,1.24,1.26,1.26
43.03,-2.56,-3.81,-2.58,-3.82,3.82,3.82,1.25,1.24,1.25
43.46,-2.56,-3.79,-2.57,-3.79,3.79,3.79,1.22,1.22,1.23
43.90,-2.56,-3.77,-2.55,-3.76,3.76,3.76,1.19,1.20,1.21
44.33,-2.55,-3.74,-2.54,-3.73,3.73,3.73,1.18,1.19,1.19
44.78,-2.51,-3.68,-2.53,-3.69,3.70,3.69,1.19,1.18,1.17
45.23,-2.51,-3.66,-2.51,-3.66,3.68,3.66,1.16,1.16,1.15
45.68,-2.51,-3.65,-2.51,-3.64,3.65,3.63,1.14,1.14,1.14
46.13,-2.51,-3.63,-2.51,-3.63,3.62,3.60,1.11,1.11,1.12
46.60,-2.51,-3.62,-2.50,-3.60,3.59,3.57,1.08,1.10,1.11
47.06,-2.47,-3.56,-2.49,-3.58,3.57,3.54,1.09,1.08,1.09
47.53,-2.47,-3.54,-2.47,-3.54,3.54,3.51,1.06,1.06,1.07
48.01,-2.47,-3.53,-2.45,-3.50,3.50,3.48,1.03,1.05,1.06
48.49,-2.43,-3.46,-2.44,-3.47,3.47,3.45,1.04,1.03,1.03
48.97,-2.42,-3.42,-2.43,-3.42,3.43,3.42,1.01,1.00,1.00
49.46,-2.42,-3.39,-2.42,-3.39,3.39,3.39,0.97,0.97,0.97
49.96,-2.42,-3.36,-2.42,-3.36,3.36,3.36,0.93,0.94,0.94
50.46,-2.42,-3.34,-2.41,-3.33,3.32,3.33,0.90,0.91,0.92
50.96,-2.39,-3.29,-2.40,-3.29,3.29,3.30,0.90,0.89,0.90
51.47,-2.37,-3.24,-2.38,-3.25,3.26,3.27,0.88,0.88,0.87
51.99,-2.37,-3.22,-2.37,-3.22,3.22,3.24,0.85,0.85,0.85
52.51,-2.37,-3.20,-2.37,-3.20,3.19,3.20,0.82,0.82,0.83
53.03,-2.37,-3.18,-2.36,-3.17,3.16,3.17,0.79,0.80,0.81
53.56,-2.35,-3.13,-2.35,-3.13,3.13,3.14,0.78,0.78,0.78
54.10,-2.33,-3.09,-2.34,-3.09,3.10,3.11,0.76,0.75,0.76
54.64,-2.33,-3.06,-2.34,-3.06,3.06,3.07,0.73,0.73,0.73
55.18,-2.33,-3.04,-2.33,-3.03,3.03,3.04,0.70,0.70,0.71
55.74,-2.33,-3.01,-2.32,-3.00,2.99,3.01,0.66,0.68,0.68
56.29,-2.29,-2.95,-2.30,-2.96,2.96,2.97,0.67,0.66,0.66
56.86,-2.28,-2.92,-2.29,-2.92,2.93,2.94,0.65,0.64,0.64
57.42,-2.28,-2.89,-2.28,-2.89,2.90,2.90,0.62,0.61,0.61
58.00,-2.28,-2.87,-2.28,-2.87,2.87,2.87,0.58,0.59,0.59
58.58,-2.28,-2.85,-2.27,-2.83,2.83,2.83,0.55,0.56,0.57
59.16,-2.24,-2.79,-2.26,-2.80,2.80,2.80,0.56,0.54,0.55
59.76,-2.24,-2.77,-2.25,-2.77,2.76,2.76,0.52,0.51,0.53
60.35,-2.24,-2.74,-2.24,-2.73,2.72,2.72,0.48,0.49,0.50
60.96,-2.24,-2.71,-2.23,-2.69,2.68,2.68,0.44,0.46,0.47
61.57,-2.19,-2.62,-2.21,-2.64,2.64,2.64,0.45,0.43,0.43
62.18,-2.19,-2.59,-2.20,-2.60,2.60,2.60,0.41,0.40,0.40
62.80,-2.19,-2.56,-2.19,-2.55,2.56,2.56,0.36,0.37,0.37
63.43,-2.19,-2.53,-2.18,-2.51,2.51,2.52,0.32,0.34,0.34
64.07,-2.14,-2.45,-2.16,-2.47,2.47,2.48,0.33,0.31,0.31
64.71,-2.14,-2.43,-2.15,-2.43,2.43,2.44,0.29,0.28,0.29
65.35,-2.14,-2.40,-2.14,-2.39,2.39,2.40,0.25,0.25,0.26
66.01,-2.14,-2.37,-2.13,-2.36,2.35,2.36,0.21,0.22,0.23
66.67,-2.10,-2.30,-2.12,-2.31,2.31,2.31,0.21,0.20,0.20
67.33,-2.10,-2.27,-2.10,-2.27,2.28,2.27,0.17,0.17,0.17
68.01,-2.10,-2.24,-2.10,-2.24,2.24,2.23,0.13,0.14,0.14
68.69,-2.10,-2.21,-2.10,-2.21,2.20,2.19,0.10,0.10,0.11
69.37,-2.10,-2.18,-2.09,-2.17,2.16,2.15,0.06,0.07,0.08
70.07,-2.07,-2.12,-2.08,-2.12,2.12,2.11,0.05,0.05,0.05
70.77,-2.05,-2.07,-2.06,-2.08,2.08,2.07,0.03,0.02,0.02
71.48,-2.05,-2.04,-2.05,-2.03,2.04,2.03,-0.01,-0.01,-0.01
72.19,-2.05,-2.00,-2.05,-2.00,2.00,1.99,-0.05,-0.05,-0.05
72.91,-2.05,-1.97,-2.06,-1.97,1.96,1.95,-0.09,-0.10,-0.08
73.64,-2.05,-1.93,-2.05,-1.93,1.92,1.91,-0.13,-0.14,-0.12
74.38,-2.05,-1.90,-2.04,-1.88,1.88,1.88,-0.17,-0.16,-0.15
75.12,-2.02,-1.83,-2.03,-1.83,1.84,1.84,-0.18,-0.19,-0.19
75.87,-2.00,-1.78,-2.01,-1.79,1.80,1.80,-0.20,-0.21,-0.22
76.63,-2.00,-1.75,-2.00,-1.74,1.76,1.76,-0.25,-0.24,-0.25
77.40,-2.00,-1.72,-2.00,-1.71,1.71,1.72,-0.29,-0.29,-0.28
78.17,-2.00,-1.68,-2.00,-1.68,1.67,1.68,-0.33,-0.33,-0.32
78.95,-2.00,-1.65,-1.99,-1.64,1.63,1.64,-0.37,-0.36,-0.35
79.74,-1.98,-1.60,-1.98,-1.59,1.59,1.60,-0.39,-0.39,-0.38
80.54,-1.96,-1.54,-1.97,-1.55,1.55,1.56,-0.41,-0.42,-0.42
81.35,-1.96,-1.51,-1.96,-1.50,1.51,1.52,-0.45,-0.45,-0.45
82.16,-1.96,-1.47,-1.96,-1.47,1.48,1.48,-0.49,-0.48,-0.49
82.98,-1.96,-1.44,-1.96,-1.43,1.44,1.44,-0.52,-0.52,-0.52
83.81,-1.96,-1.40,-1.96,-1.40,1.40,1.40,-0.56,-0.56,-0.56
84.65,-1.96,-1.36,-1.96,-1.36,1.36,1.35,-0.60,-0.60,-0.60
85.50,-1.96,-1.33,-1.96,-1.33,1.32,1.31,-0.65,-0.65,-0.63
86.35,-1.96,-1.29,-1.96,-1.28,1.27,1.26,-0.69,-0.69,-0.67
87.22,-1.95,-1.24,-1.95,-1.23,1.23,1.22,-0.72,-0.72,-0.71
88.09,-1.93,-1.18,-1.93,-1.18,1.18,1.17,-0.75,-0.75,-0.75
88.97,-1.91,-1.12,-1.92,-1.12,1.13,1.13,-0.78,-0.79,-0.79
89.86,-1.91,-1.08,-1.91,-1.07,1.08,1.08,-0.83,-0.83,-0.83
90.76,-1.91,-1.03,-1.91,-1.03,1.03,1.03,-0.88,-0.88,-0.88
91.66,-1.91,-0.99,-1.91,-0.98,0.99,0.99,-0.93,-0.93,-0.92
92.58,-1.91,-0.94,-1.91,-0.94,0.94,0.94,-0.97,-0.97,-0.97
93.51,-1.91,-0.90,-1.91,-0.90,0.89,0.89,-1.02,-1.02,-1.01
94.44,-1.91,-0.86,-1.91,-0.85,0.85,0.85,-1.06,-1.06,-1.05
95.39,-1.91,-0.81,-1.91,-0.81,0.80,0.80,-1.11,-1.11,-1.10
96.34,-1.91,-0.76,-1.91,-0.76,0.76,0.75,-1.15,-1.15,-1.15
97.30,-1.91,-0.71,-1.91,-0.71,0.71,0.71,-1.20,-1.20,-1.20
98.28,-1.91,-0.66,-1.91,-0.66,0.66,0.66,-1.25,-1.25,-1.25
99.26,-1.91,-0.62,-1.91,-0.61,0.61,0.61,-1.30,-1.30,-1.29
100.25,-1.91,-0.57,-1.91,-0.57,0.56,0.57,-1.35,-1.35,-1.34
101.25,-1.91,-0.52,-1.91,-0.52,0.52,0.52,-1.40,-1.40,-1.39
102.27,-1.91,-0.47,-1.91,-0.47,0.47,0.47,-1.44,-1.44,-1.44
103.29,-1.91,-0.42,-1.91,-0.42,0.42,0.43,-1.49,-1.49,-1.49
104.32,-1.91,-0.38,-1.91,-0.38,0.38,0.38,-1.53,-1.53,-1.53
105.37,-1.91,-0.33,-1.92,-0.33,0.34,0.34,-1.57,-1.58,-1.58
106.42,-1.93,-0.30,-1.93,-0.29,0.30,0.29,-1.64,-1.63,-1.63
107.48,-1.93,-0.25,-1.94,-0.25,0.25,0.25,-1.68,-1.69,-1.68
108.56,-1.95,-0.22,-1.95,-0.22,0.21,0.20,-1.74,-1.74,-1.73
109.64,-1.96,-0.18,-1.96,-0.17,0.16,0.16,-1.80,-1.79,-1.78
110.74,-1.96,-0.13,-1.96,-0.13,0.12,0.11,-1.84,-1.85,-1.83
111.85,-1.96,-0.08,-1.96,-0.08,0.07,0.07,-1.89,-1.89,-1.88
112.97,-1.96,-0.02,-1.96,-0.02,0.02,0.02,-1.94,-1.94,-1.94
114.10,-1.96,0.03,-1.96,0.03,-0.02,-0.02,-1.99,-1.99,-1.99
115.24,-1.96,0.09,-1.97,0.08,-0.07,-0.07,-2.04,-2.04,-2.05
116.39,-1.98,0.12,-1.98,0.13,-0.12,-0.12,-2.10,-2.10,-2.10
117.55,-2.00,0.16,-1.99,0.17,-0.17,-0.16,-2.17,-2.17,-2.16
118.73,-2.00,0.21,-2.00,0.21,-0.22,-0.21,-2.22,-2.22,-2.21
119.92,-2.00,0.26,-2.00,0.26,-0.27,-0.26,-2.27,-2.27,-2.26
121.12,-2.00,0.31,-2.00,0.31,-0.31,-0.31,-2.32,-2.32,-2.31
122.33,-2.00,0.36,-2.00,0.36,-0.36,-0.36,-2.36,-2.36,-2.36
123.55,-2.00,0.41,-2.00,0.42,-0.41,-0.40,-2.41,-2.41,-2.41
124.79,-2.00,0.46,-2.00,0.46,-0.45,-0.45,-2.45,-2.45,-2.46
126.03,-2.00,0.51,-2.01,0.50,-0.50,-0.50,-2.50,-2.51,-2.51
127.29,-2.03,0.53,-2.03,0.54,-0.54,-0.55,-2.58,-2.57,-2.56
128.57,-2.05,0.57,-2.04,0.58,-0.59,-0.59,-2.64,-2.63,-2.62
129.85,-2.05,0.62,-2.05,0.62,-0.63,-0.64,-2.68,-2.69,-2.67
131.15,-2.05,0.67,-2.05,0.67,-0.67,-0.68,-2.72,-2.73,-2.72
132.46,-2.05,0.72,-2.05,0.72,-0.71,-0.72,-2.77,-2.76,-2.77
133.79,-2.05,0.76,-2.05,0.77,-0.75,-0.76,-2.81,-2.81,-2.81
135.12,-2.05,0.81,-2.06,0.80,-0.79,-0.79,-2.85,-2.86,-2.86
136.48,-2.08,0.82,-2.08,0.83,-0.83,-0.83,-2.92,-2.91,-2.90
137.84,-2.10,0.85,-2.09,0.86,-0.87,-0.86,-2.97,-2.96,-2.95
139.22,-2.10,0.90,-2.10,0.90,-0.90,-0.89,-3.01,-3.01,-3.00
140.61,-2.10,0.94,-2.10,0.94,-0.93,-0.93,-3.04,-3.04,-3.04
142.02,-2.10,0.97,-2.10,0.97,-0.97,-0.96,-3.07,-3.07,-3.07
143.44,-2.10,1.01,-2.12,1.00,-1.00,-0.99,-3.10,-3.11,-3.11
144.87,-2.14,1.01,-2.13,1.02,-1.03,-1.02,-3.17,-3.16,-3.15
146.32,-2.14,1.05,-2.14,1.05,-1.06,-1.05,-3.20,-3.20,-3.19
147.78,-2.14,1.08,-2.14,1.08,-1.09,-1.08,-3.23,-3.23,-3.22
149.26,-2.14,1.12,-2.14,1.12,-1.12,-1.12,-3.26,-3.26,-3.26
150.75,-2.14,1.16,-2.15,1.15,-1.15,-1.15,-3.29,-3.30,-3.30
152.26,-2.17,1.17,-2.17,1.18,-1.18,-1.18,-3.35,-3.35,-3.34
153.78,-2.19,1.19,-2.18,1.20,-1.21,-1.21,-3.40,-3.39,-3.38
155.32,-2.19,1.23,-2.19,1.23,-1.24,-1.24,-3.43,-3.44,-3.42
156.88,-2.19,1.27,-2.19,1.27,-1.27,-1.27,-3.46,-3.46,-3.46
158.44,-2.19,1.31,-2.19,1.31,-1.30,-1.30,-3.49,-3.49,-3.50
160.03,-2.19,1.35,-2.20,1.34,-1.33,-1.33,-3.52,-3.54,-3.54
161.63,-2.22,1.36,-2.22,1.37,-1.36,-1.36,-3.59,-3.58,-3.58
163.24,-2.24,1.38,-2.23,1.39,-1.39,-1.39,-3.64,-3.63,-3.62
164.88,-2.24,1.41,-2.24,1.42,-1.42,-1.42,-3.67,-3.66,-3.65
166.53,-2.24,1.45,-2.25,1.45,-1.45,-1.45,-3.69,-3.70,-3.69
168.19,-2.24,1.49,-2.26,1.48,-1.48,-1.47,-3.72,-3.73,-3.73
169.87,-2.28,1.49,-2.27,1.51,-1.50,-1.50,-3.79,-3.77,-3.77
171.57,-2.28,1.53,-2.28,1.53,-1.53,-1.53,-3.82,-3.81,-3.81
173.29,-2.28,1.56,-2.29,1.56,-1.56,-1.56,-3.84,-3.85,-3.84
175.02,-2.28,1.60,-2.29,1.59,-1.59,-1.58,-3.87,-3.88,-3.88
176.77,-2.31,1.61,-2.31,1.62,-1.62,-1.61,-3.93,-3.93,-3.92
178.54,-2.33,1.63,-2.32,1.64,-1.64,-1.64,-3.98,-3.97,-3.96
180.32,-2.33,1.67,-2.33,1.67,-1.67,-1.67,-4.00,-4.00,-4.00
182.13,-2.33,1.70,-2.34,1.70,-1.70,-1.70,-4.03,-4.03,-4.03
183.95,-2.33,1.74,-2.35,1.73,-1.73,-1.72,-4.06,-4.07,-4.07
185.79,-2.37,1.73,-2.36,1.75,-1.75,-1.75,-4.12,-4.11,-4.10
187.65,-2.37,1.77,-2.37,1.77,-1.78,-1.78,-4.15,-4.15,-4.14
189.52,-2.37,1.80,-2.37,1.80,-1.80,-1.80,-4.17,-4.18,-4.17
191.42,-2.37,1.83,-2.37,1.84,-1.83,-1.83,-4.20,-4.20,-4.20
193.33,-2.37,1.86,-2.38,1.85,-1.85,-1.85,-4.22,-4.23,-4.23
195.27,-2.39,1.87,-2.40,1.87,-1.87,-1.87,-4.26,-4.27,-4.26
197.22,-2.42,1.87,-2.41,1.88,-1.89,-1.89,-4.31,-4.30,-4.29
199.19,-2.42,1.90,-2.42,1.90,-1.91,-1.90,-4.33,-4.33,-4.32
201.18,-2.42,1.92,-2.42,1.92,-1.92,-1.92,-4.34,-4.34,-4.34
203.19,-2.42,1.94,-2.43,1.94,-1.93,-1.93,-4.35,-4.36,-4.36
205.23,-2.43,1.95,-2.44,1.94,-1.94,-1.94,-4.37,-4.38,-4.38
207.28,-2.47,1.92,-2.46,1.94,-1.94,-1.94,-4.42,-4.40,-4.39
209.35,-2.47,1.94,-2.47,1.95,-1.95,-1.95,-4.42,-4.42,-4.41
211.44,-2.47,1.96,-2.48,1.95,-1.95,-1.95,-4.43,-4.43,-4.43
213.56,-2.47,1.97,-2.49,1.96,-1.96,-1.95,-4.43,-4.44,-4.44
215.69,-2.51,1.93,-2.50,1.95,-1.95,-1.95,-4.47,-4.45,-4.44
217.85,-2.51,1.94,-2.51,1.95,-1.95,-1.95,-4.47,-4.46,-4.45
220.03,-2.51,1.95,-2.51,1.95,-1.95,-1.95,-4.46,-4.46,-4.46
222.23,-2.51,1.96,-2.52,1.95,-1.95,-1.94,-4.46,-4.46,-4.47
224.45,-2.52,1.95,-2.53,1.94,-1.94,-1.93,-4.46,-4.47,-4.47
226.70,-2.56,1.91,-2.55,1.93,-1.93,-1.92,-4.49,-4.48,-4.47
228.96,-2.56,1.91,-2.56,1.91,-1.92,-1.91,-4.48,-4.47,-4.47
231.25,-2.56,1.90,-2.57,1.90,-1.90,-1.90,-4.47,-4.47,-4.46
233.57,-2.56,1.90,-2.58,1.89,-1.89,-1.89,-4.45,-4.46,-4.46
235.90,-2.60,1.86,-2.59,1.87,-1.87,-1.87,-4.47,-4.46,-4.46
238.26,-2.61,1.84,-2.61,1.85,-1.85,-1.85,-4.47,-4.46,-4.45
240.64,-2.61,1.83,-2.61,1.83,-1.83,-1.84,-4.45,-4.45,-4.44
243.05,-2.61,1.82,-2.61,1.82,-1.82,-1.82,-4.43,-4.43,-4.43
245.48,-2.61,1.81,-2.62,1.80,-1.80,-1.80,-4.41,-4.42,-4.42
247.93,-2.64,1.77,-2.64,1.78,-1.78,-1.78,-4.42,-4.42,-4.41
250.41,-2.65,1.75,-2.65,1.75,-1.76,-1.76,-4.41,-4.41,-4.40
252.92,-2.65,1.73,-2.65,1.73,-1.74,-1.73,-4.39,-4.39,-4.38
255.45,-2.65,1.71,-2.65,1.72,-1.71,-1.71,-4.36,-4.36,-4.36
258.00,-2.65,1.70,-2.66,1.70,-1.69,-1.69,-4.34,-4.34,-4.35
260.58,-2.66,1.67,-2.67,1.66,-1.66,-1.66,-4.32,-4.33,-4.33
263.19,-2.69,1.62,-2.69,1.63,-1.63,-1.64,-4.33,-4.32,-4.31
265.82,-2.70,1.59,-2.70,1.60,-1.61,-1.61,-4.31,-4.31,-4.29
268.48,-2.70,1.57,-2.70,1.57,-1.58,-1.58,-4.28,-4.28,-4.27
271.16,-2.70,1.55,-2.70,1.56,-1.55,-1.55,-4.25,-4.25,-4.25
273.87,-2.70,1.53,-2.70,1.53,-1.52,-1.53,-4.22,-4.22,-4.23
276.61,-2.70,1.51,-2.72,1.50,-1.49,-1.50,-4.19,-4.21,-4.21
279.38,-2.74,1.45,-2.73,1.46,-1.46,-1.47,-4.21,-4.20,-4.19
282.17,-2.75,1.42,-2.75,1.43,-1.44,-1.44,-4.19,-4.19,-4.17
284.99,-2.75,1.40,-2.76,1.40,-1.41,-1.41,-4.16,-4.17,-4.15
287.84,-2.75,1.38,-2.75,1.38,-1.38,-1.38,-4.14,-4.13,-4.13
290.72,-2.75,1.36,-2.75,1.36,-1.35,-1.35,-4.11,-4.11,-4.11
293.63,-2.75,1.34,-2.76,1.33,-1.33,-1.32,-4.08,-4.09,-4.09
296.57,-2.77,1.30,-2.77,1.30,-1.30,-1.30,-4.07,-4.07,-4.07
299.53,-2.79,1.26,-2.78,1.27,-1.27,-1.27,-4.07,-4.06,-4.05
302.53,-2.79,1.24,-2.79,1.24,-1.25,-1.24,-4.04,-4.04,-4.03
305.55,-2.79,1.21,-2.79,1.21,-1.22,-1.21,-4.01,-4.01,-4.00
308.61,-2.79,1.19,-2.79,1.19,-1.19,-1.18,-3.98,-3.98,-3.98
311.69,-2.79,1.16,-2.79,1.16,-1.16,-1.15,-3.95,-3.95,-3.95
314.81,-2.79,1.13,-2.79,1.14,-1.13,-1.13,-3.92,-3.92,-3.92
317.96,-2.79,1.11,-2.79,1.11,-1.10,-1.10,-3.89,-3.90,-3.90
321.14,-2.80,1.08,-2.81,1.08,-1.07,-1.07,-3.88,-3.88,-3.88
324.35,-2.82,1.04,-2.82,1.04,-1.04,-1.05,-3.87,-3.87,-3.86
327.59,-2.84,1.00,-2.84,1.01,-1.02,-1.02,-3.86,-3.85,-3.84
330.87,-2.84,0.98,-2.84,0.98,-0.99,-1.00,-3.83,-3.83,-3.82
334.18,-2.84,0.96,-2.84,0.96,-0.96,-0.97,-3.81,-3.81,-3.80
337.52,-2.84,0.94,-2.84,0.94,-0.94,-0.95,-3.78,-3.78,-3.78
340.90,-2.84,0.92,-2.84,0.92,-0.92,-0.93,-3.76,-3.76,-3.76
344.30,-2.84,0.90,-2.84,0.90,-0.90,-0.91,-3.74,-3.74,-3.74
347.75,-2.84,0.88,-2.84,0.88,-0.88,-0.88,-3.72,-3.72,-3.72
351.23,-2.84,0.86,-2.84,0.86,-0.86,-0.86,-3.71,-3.71,-3.70
354.74,-2.84,0.84,-2.84,0.85,-0.85,-0.84,-3.69,-3.69,-3.68
358.28,-2.84,0.83,-2.84,0.83,-0.83,-0.82,-3.67,-3.67,-3.67
361.87,-2.84,0.81,-2.84,0.81,-0.81,-0.80,-3.65,-3.65,-3.65
365.49,-2.84,0.79,-2.84,0.79,-0.79,-0.78,-3.63,-3.63,-3.63
369.14,-2.84,0.78,-2.85,0.77,-0.77,-0.76,-3.61,-3.62,-3.62
372.83,-2.86,0.74,-2.85,0.75,-0.75,-0.74,-3.61,-3.61,-3.60
376.56,-2.86,0.73,-2.86,0.73,-0.73,-0.73,-3.59,-3.59,-3.59
380.33,-2.86,0.71,-2.87,0.71,-0.71,-0.71,-3.57,-3.58,-3.57
384.13,-2.87,0.69,-2.88,0.69,-0.69,-0.69,-3.56,-3.56,-3.56
387.97,-2.89,0.66,-2.89,0.67,-0.67,-0.68,-3.56,-3.56,-3.55
391.85,-2.89,0.65,-2.89,0.65,-0.65,-0.66,-3.55,-3.55,-3.54
395.77,-2.89,0.63,-2.89,0.63,-0.64,-0.65,-3.53,-3.53,-3.52
399.73,-2.89,0.62,-2.89,0.62,-0.62,-0.63,-3.52,-3.52,-3.51
403.72,-2.89,0.61,-2.89,0.61,-0.61,-0.62,-3.50,-3.50,-3.50
