frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
42.18,-5.50,-8.86,-5.48,-8.85,8.85,8.94,3.35,3.37,3.36
42.60,-5.47,-8.82,-5.48,-8.82,8.83,8.93,3.36,3.35,3.35
43.03,-5.46,-8.79,-5.46,-8.79,8.80,8.91,3.34,3.33,3.33
43.46,-5.46,-8.77,-5.46,-8.77,8.77,8.89,3.31,3.32,3.31
43.90,-5.46,-8.75,-5.46,-8.75,8.75,8.87,3.29,3.29,3.29
44.33,-5.46,-8.73,-5.46,-8.73,8.73,8.84,3.27,3.27,3.27
44.78,-5.46,-8.72,-5.46,-8.72,8.72,8.81,3.26,3.26,3.26
45.23,-5.46,-8.70,-5.46,-8.70,8.70,8.77,3.24,3.24,3.24
45.68,-5.46,-8.68,-5.46,-8.68,8.68,8.73,3.22,3.22,3.22
46.13,-5.46,-8.66,-5.46,-8.67,8.66,8.68,3.20,3.20,3.20
46.60,-5.46,-8.65,-5.46,-8.65,8.64,8.63,3.18,3.18,3.19
47.06,-5.46,-8.62,-5.46,-8.62,8.62,8.58,3.16,3.16,3.16
47.53,-5.46,-8.59,-5.46,-8.60,8.59,8.53,3.13,3.13,3.13
48.01,-5.46,-8.57,-5.46,-8.57,8.56,8.47,3.10,3.10,3.11
48.49,-5.46,-8.53,-5.46,-8.53,8.53,8.42,3.07,3.07,3.07
48.97,-5.46,-8.49,-5.46,-8.49,8.48,8.37,3.02,3.02,3.03
49.46,-5.46,-8.44,-5.46,-8.45,8.44,8.33,2.98,2.98,2.98
49.96,-5.46,-8.40,-5.46,-8.39,8.40,8.29,2.94,2.94,2.94
50.46,-5.46,-8.34,-5.46,-8.34,8.35,8.26,2.89,2.89,2.88
50.96,-5.46,-8.29,-5.46,-8.29,8.30,8.24,2.84,2.84,2.83
51.47,-5.46,-8.25,-5.46,-8.25,8.25,8.22,2.79,2.79,2.79
51.99,-5.46,-8.21,-5.46,-8.21,8.20,8.21,2.74,2.74,2.75
52.51,-5.46,-8.17,-5.45,-8.16,8.16,8.20,2.70,2.71,2.71
53.03,-5.44,-8.11,-5.44,-8.12,8.13,8.19,2.69,2.69,2.67
53.56,-5.42,-8.08,-5.43,-8.08,8.10,8.18,2.68,2.67,2.66
54.10,-5.42,-8.06,-5.42,-8.06,8.08,8.17,2.66,2.66,2.64
54.64,-5.42,-8.06,-5.42,-8.06,8.06,8.16,2.64,2.64,2.64
55.18,-5.42,-8.05,-5.42,-8.06,8.06,8.14,2.64,2.64,2.63
55.74,-5.42,-8.07,-5.40,-8.05,8.05,8.12,2.63,2.65,2.65
56.29,-5.37,-8.03,-5.39,-8.05,8.05,8.09,2.68,2.66,2.66
56.86,-5.37,-8.05,-5.37,-8.05,8.05,8.06,2.68,2.68,2.68
57.42,-5.37,-8.06,-5.36,-8.04,8.04,8.02,2.67,2.69,2.69
58.00,-5.35,-8.04,-5.35,-8.04,8.03,7.98,2.68,2.67,2.69
58.58,-5.33,-8.01,-5.34,-8.02,8.00,7.94,2.67,2.66,2.68
59.16,-5.33,-7.99,-5.32,-7.97,7.96,7.89,2.64,2.65,2.66
59.76,-5.29,-7.92,-5.30,-7.92,7.92,7.84,2.63,2.62,2.63
60.35,-5.27,-7.86,-5.27,-7.86,7.86,7.78,2.59,2.59,2.59
60.96,-5.24,-7.78,-5.24,-7.79,7.78,7.72,2.54,2.54,2.54
61.57,-5.21,-7.71,-5.21,-7.71,7.70,7.66,2.49,2.49,2.50
62.18,-5.18,-7.63,-5.17,-7.62,7.62,7.60,2.44,2.44,2.45
62.80,-5.13,-7.52,-5.14,-7.53,7.53,7.53,2.40,2.39,2.40
63.43,-5.09,-7.43,-5.09,-7.43,7.44,7.47,2.35,2.35,2.34
64.07,-5.06,-7.35,-5.05,-7.34,7.36,7.40,2.30,2.30,2.29
64.71,-5.01,-7.25,-5.01,-7.26,7.28,7.33,2.27,2.26,2.24
65.35,-4.98,-7.20,-4.98,-7.19,7.20,7.25,2.22,2.22,2.22
66.01,-4.93,-7.12,-4.93,-7.12,7.13,7.18,2.20,2.19,2.19
66.67,-4.90,-7.07,-4.90,-7.06,7.06,7.11,2.16,2.17,2.16
67.33,-4.85,-7.00,-4.85,-7.00,7.00,7.03,2.15,2.15,2.15
68.01,-4.82,-6.94,-4.82,-6.94,6.94,6.96,2.12,2.12,2.12
68.69,-4.77,-6.87,-4.77,-6.88,6.88,6.88,2.11,2.10,2.10
69.37,-4.74,-6.82,-4.74,-6.82,6.81,6.80,2.07,2.08,2.08
70.07,-4.69,-6.75,-4.70,-6.76,6.74,6.72,2.05,2.05,2.06
70.77,-4.66,-6.70,-4.65,-6.68,6.67,6.64,2.01,2.02,2.04
71.48,-4.60,-6.60,-4.60,-6.60,6.59,6.56,1.99,1.99,2.00
72.19,-4.54,-6.51,-4.54,-6.51,6.51,6.48,1.97,1.97,1.97
72.91,-4.48,-6.41,-4.49,-6.42,6.43,6.40,1.95,1.94,1.93
73.64,-4.44,-6.33,-4.44,-6.33,6.34,6.32,1.90,1.90,1.89
74.38,-4.40,-6.25,-4.39,-6.25,6.25,6.24,1.85,1.85,1.85
75.12,-4.35,-6.16,-4.35,-6.16,6.16,6.16,1.81,1.81,1.81
75.87,-4.30,-6.07,-4.30,-6.07,6.07,6.07,1.77,1.77,1.77
76.63,-4.26,-5.99,-4.26,-5.98,5.98,5.99,1.72,1.72,1.73
77.40,-4.21,-5.89,-4.21,-5.89,5.89,5.90,1.68,1.69,1.68
78.17,-4.16,-5.80,-4.16,-5.80,5.81,5.82,1.65,1.65,1.64
78.95,-4.11,-5.71,-4.12,-5.72,5.72,5.73,1.61,1.61,1.60
79.74,-4.08,-5.64,-4.07,-5.63,5.64,5.64,1.56,1.57,1.56
80.54,-4.03,-5.55,-4.03,-5.55,5.55,5.55,1.52,1.52,1.52
81.35,-3.99,-5.46,-3.99,-5.47,5.47,5.45,1.48,1.48,1.47
82.16,-3.95,-5.39,-3.95,-5.39,5.38,5.36,1.43,1.43,1.44
82.98,-3.92,-5.31,-3.91,-5.30,5.29,5.26,1.37,1.38,1.39
83.81,-3.87,-5.20,-3.87,-5.20,5.19,5.16,1.32,1.32,1.33
84.65,-3.82,-5.09,-3.83,-5.10,5.09,5.06,1.27,1.26,1.27
85.50,-3.79,-5.00,-3.78,-4.99,4.98,4.96,1.19,1.20,1.21
86.35,-3.73,-4.87,-3.74,-4.87,4.87,4.86,1.14,1.13,1.14
87.22,-3.70,-4.76,-3.70,-4.76,4.75,4.76,1.05,1.05,1.06
88.09,-3.66,-4.64,-3.66,-4.63,4.64,4.66,0.97,0.98,0.98
88.97,-3.62,-4.51,-3.62,-4.52,4.52,4.56,0.90,0.90,0.89
89.86,-3.59,-4.41,-3.59,-4.41,4.41,4.46,0.82,0.83,0.82
90.76,-3.55,-4.30,-3.55,-4.30,4.31,4.37,0.76,0.76,0.75
91.66,-3.51,-4.21,-3.52,-4.21,4.22,4.28,0.71,0.70,0.70
92.58,-3.48,-4.13,-3.49,-4.13,4.14,4.20,0.66,0.65,0.65
93.51,-3.47,-4.08,-3.45,-4.06,4.07,4.12,0.60,0.62,0.61
94.44,-3.42,-4.00,-3.43,-4.01,4.01,4.05,0.59,0.59,0.58
95.39,-3.39,-3.95,-3.40,-3.96,3.97,3.99,0.58,0.57,0.56
96.34,-3.38,-3.94,-3.37,-3.92,3.93,3.93,0.55,0.56,0.56
97.30,-3.34,-3.89,-3.35,-3.90,3.90,3.88,0.56,0.55,0.55
98.28,-3.32,-3.88,-3.32,-3.87,3.87,3.83,0.55,0.55,0.56
99.26,-3.29,-3.85,-3.29,-3.85,3.84,3.79,0.55,0.55,0.56
100.25,-3.25,-3.81,-3.26,-3.82,3.81,3.76,0.56,0.55,0.56
101.25,-3.25,-3.80,-3.24,-3.79,3.78,3.72,0.53,0.54,0.55
102.27,-3.21,-3.76,-3.22,-3.75,3.74,3.69,0.53,0.53,0.55
103.29,-3.20,-3.71,-3.19,-3.71,3.71,3.66,0.51,0.51,0.51
104.32,-3.16,-3.65,-3.16,-3.66,3.67,3.63,0.51,0.50,0.49
105.37,-3.14,-3.61,-3.14,-3.61,3.63,3.60,0.49,0.48,0.47
106.42,-3.12,-3.58,-3.12,-3.58,3.58,3.57,0.46,0.46,0.46
107.48,-3.10,-3.55,-3.10,-3.55,3.54,3.54,0.44,0.45,0.45
108.56,-3.08,-3.51,-3.07,-3.51,3.50,3.50,0.42,0.43,0.43
109.64,-3.04,-3.45,-3.05,-3.46,3.46,3.47,0.42,0.42,0.41
110.74,-3.03,-3.42,-3.03,-3.42,3.42,3.43,0.39,0.40,0.39
111.85,-3.00,-3.38,-3.00,-3.38,3.38,3.38,0.38,0.38,0.38
112.97,-2.99,-3.34,-2.99,-3.34,3.33,3.34,0.34,0.34,0.35
114.10,-2.95,-3.28,-2.96,-3.29,3.28,3.29,0.33,0.32,0.33
115.24,-2.95,-3.24,-2.94,-3.23,3.22,3.24,0.27,0.29,0.29
116.39,-2.90,-3.15,-2.91,-3.16,3.17,3.19,0.27,0.26,0.25
117.55,-2.89,-3.11,-2.89,-3.11,3.11,3.14,0.22,0.22,0.22
118.73,-2.86,-3.04,-2.86,-3.05,3.05,3.09,0.19,0.19,0.18
119.92,-2.86,-3.01,-2.85,-3.00,2.99,3.03,0.13,0.14,0.15
121.12,-2.82,-2.93,-2.83,-2.93,2.93,2.98,0.11,0.10,0.11
122.33,-2.82,-2.88,-2.81,-2.87,2.87,2.92,0.05,0.06,0.06
123.55,-2.77,-2.79,-2.78,-2.81,2.82,2.86,0.05,0.03,0.02
124.79,-2.77,-2.76,-2.76,-2.75,2.76,2.80,-0.01,0.00,-0.01
126.03,-2.73,-2.69,-2.74,-2.70,2.70,2.74,-0.03,-0.04,-0.04
127.29,-2.73,-2.65,-2.73,-2.65,2.64,2.68,-0.09,-0.09,-0.08
128.57,-2.73,-2.61,-2.72,-2.60,2.59,2.62,-0.14,-0.13,-0.12
129.85,-2.69,-2.53,-2.70,-2.54,2.53,2.55,-0.16,-0.17,-0.16
131.15,-2.69,-2.49,-2.68,-2.47,2.47,2.48,-0.22,-0.21,-0.20
132.46,-2.64,-2.39,-2.65,-2.40,2.40,2.41,-0.24,-0.25,-0.25
133.79,-2.64,-2.34,-2.63,-2.33,2.34,2.34,-0.30,-0.30,-0.30
135.12,-2.61,-2.26,-2.61,-2.26,2.27,2.26,-0.34,-0.34,-0.35
136.48,-2.60,-2.20,-2.60,-2.20,2.20,2.19,-0.40,-0.40,-0.40
137.84,-2.57,-2.13,-2.57,-2.13,2.13,2.11,-0.44,-0.44,-0.44
139.22,-2.56,-2.07,-2.56,-2.07,2.06,2.03,-0.50,-0.49,-0.49
140.61,-2.53,-1.99,-2.53,-1.99,1.99,1.95,-0.54,-0.54,-0.54
142.02,-2.51,-1.93,-2.51,-1.93,1.92,1.88,-0.59,-0.59,-0.58
143.44,-2.47,-1.84,-2.48,-1.85,1.84,1.81,-0.63,-0.64,-0.63
144.87,-2.46,-1.79,-2.45,-1.78,1.77,1.75,-0.69,-0.68,-0.67
146.32,-2.43,-1.71,-2.42,-1.70,1.70,1.70,-0.73,-0.72,-0.72
147.78,-2.38,-1.61,-2.40,-1.63,1.64,1.65,-0.74,-0.76,-0.77
149.26,-2.38,-1.58,-2.37,-1.56,1.58,1.61,-0.80,-0.79,-0.80
150.75,-2.34,-1.51,-2.35,-1.52,1.53,1.58,-0.81,-0.82,-0.83
152.26,-2.34,-1.48,-2.34,-1.48,1.49,1.54,-0.85,-0.85,-0.86
153.78,-2.34,-1.46,-2.34,-1.45,1.46,1.51,-0.88,-0.87,-0.88
155.32,-2.34,-1.44,-2.34,-1.44,1.44,1.47,-0.90,-0.90,-0.90
156.88,-2.34,-1.44,-2.34,-1.43,1.42,1.44,-0.92,-0.92,-0.90
158.44,-2.34,-1.42,-2.34,-1.42,1.41,1.40,-0.93,-0.93,-0.92
160.03,-2.33,-1.41,-2.33,-1.40,1.39,1.36,-0.94,-0.94,-0.92
161.63,-2.30,-1.36,-2.31,-1.37,1.37,1.32,-0.93,-0.94,-0.94
163.24,-2.30,-1.35,-2.28,-1.34,1.35,1.28,-0.95,-0.93,-0.95
164.88,-2.25,-1.31,-2.27,-1.32,1.32,1.24,-0.93,-0.95,-0.94
166.53,-2.25,-1.29,-2.25,-1.29,1.28,1.19,-0.97,-0.97,-0.96
168.19,-2.25,-1.26,-2.23,-1.24,1.23,1.14,-1.02,-1.00,-0.99
169.87,-2.21,-1.18,-2.23,-1.20,1.18,1.10,-1.03,-1.04,-1.03
171.57,-2.21,-1.13,-2.21,-1.13,1.13,1.05,-1.08,-1.08,-1.08
173.29,-2.20,-1.08,-2.19,-1.06,1.06,0.99,-1.14,-1.13,-1.12
175.02,-2.17,-0.97,-2.18,-0.99,0.99,0.94,-1.18,-1.19,-1.20
176.77,-2.17,-0.92,-2.16,-0.92,0.92,0.89,-1.25,-1.24,-1.25
178.54,-2.15,-0.85,-2.14,-0.84,0.85,0.83,-1.30,-1.29,-1.30
180.32,-2.12,-0.77,-2.13,-0.78,0.78,0.78,-1.34,-1.36,-1.35
182.13,-2.12,-0.71,-2.12,-0.71,0.71,0.72,-1.41,-1.41,-1.41
183.95,-2.12,-0.65,-2.10,-0.64,0.64,0.66,-1.48,-1.46,-1.47
185.79,-2.08,-0.55,-2.09,-0.57,0.57,0.60,-1.51,-1.52,-1.53
187.65,-2.08,-0.50,-2.09,-0.51,0.51,0.53,-1.57,-1.58,-1.58
189.52,-2.08,-0.45,-2.07,-0.44,0.44,0.47,-1.64,-1.63,-1.63
191.42,-2.08,-0.40,-2.07,-0.39,0.38,0.40,-1.70,-1.69,-1.68
193.33,-2.04,-0.31,-2.06,-0.32,0.31,0.34,-1.73,-1.75,-1.73
195.27,-2.04,-0.25,-2.04,-0.26,0.25,0.27,-1.79,-1.80,-1.79
197.22,-2.04,-0.20,-2.03,-0.19,0.19,0.21,-1.85,-1.84,-1.84
199.19,-2.01,-0.12,-2.01,-0.12,0.13,0.15,-1.88,-1.88,-1.89
201.18,-1.99,-0.06,-2.00,-0.08,0.08,0.09,-1.91,-1.92,-1.93
203.19,-1.99,-0.04,-1.99,-0.03,0.04,0.04,-1.95,-1.94,-1.95
205.23,-1.99,-0.02,-1.97,-0.00,0.01,0.00,-1.98,-1.96,-1.97
207.28,-1.95,0.04,-1.97,0.01,-0.01,-0.03,-1.96,-1.98,-1.99
209.35,-1.95,0.03,-1.95,0.03,-0.03,-0.05,-1.98,-1.98,-1.98
211.44,-1.95,0.02,-1.93,0.04,-0.04,-0.07,-1.99,-1.97,-1.97
213.56,-1.91,0.06,-1.92,0.04,-0.05,-0.07,-1.96,-1.97,-1.97
215.69,-1.91,0.04,-1.92,0.03,-0.05,-0.07,-1.96,-1.96,-1.95
217.85,-1.91,0.03,-1.90,0.04,-0.04,-0.06,-1.95,-1.95,-1.94
220.03,-1.91,0.02,-1.89,0.04,-0.04,-0.05,-1.95,-1.93,-1.93
222.23,-1.86,0.07,-1.88,0.04,-0.03,-0.03,-1.89,-1.91,-1.93
224.45,-1.86,0.04,-1.86,0.04,-0.03,-0.02,-1.89,-1.89,-1.90
226.70,-1.86,0.02,-1.86,0.02,-0.02,-0.00,-1.88,-1.88,-1.88
228.96,-1.86,-0.01,-1.86,-0.00,-0.01,0.01,-1.87,-1.87,-1.85
231.25,-1.86,-0.02,-1.85,-0.01,0.01,0.03,-1.85,-1.84,-1.84
233.57,-1.82,-0.00,-1.83,-0.02,0.02,0.04,-1.80,-1.81,-1.82
235.90,-1.82,-0.04,-1.82,-0.03,0.04,0.06,-1.78,-1.78,-1.78
238.26,-1.82,-0.05,-1.82,-0.05,0.06,0.07,-1.76,-1.76,-1.77
240.64,-1.82,-0.07,-1.82,-0.07,0.08,0.08,-1.74,-1.75,-1.75
243.05,-1.82,-0.09,-1.82,-0.09,0.09,0.08,-1.73,-1.72,-1.73
245.48,-1.81,-0.12,-1.80,-0.11,0.10,0.09,-1.71,-1.70,-1.69
247.93,-1.78,-0.10,-1.79,-0.11,0.10,0.08,-1.68,-1.69,-1.68
250.41,-1.78,-0.09,-1.78,-0.10,0.09,0.07,-1.69,-1.69,-1.69
252.92,-1.78,-0.08,-1.78,-0.07,0.06,0.05,-1.72,-1.71,-1.70
255.45,-1.78,-0.04,-1.78,-0.05,0.03,0.01,-1.75,-1.76,-1.74
258.00,-1.78,-0.01,-1.78,-0.00,-0.02,-0.03,-1.80,-1.79,-1.77
260.58,-1.78,0.05,-1.76,0.07,-0.07,-0.09,-1.85,-1.83,-1.83
263.19,-1.73,0.16,-1.75,0.14,-0.13,-0.15,-1.86,-1.87,-1.89
265.82,-1.73,0.22,-1.73,0.21,-0.19,-0.20,-1.92,-1.92,-1.95
268.48,-1.73,0.26,-1.73,0.26,-0.25,-0.26,-1.98,-1.98,-1.99
271.16,-1.73,0.30,-1.73,0.31,-0.32,-0.30,-2.05,-2.05,-2.03
273.87,-1.73,0.36,-1.72,0.37,-0.38,-0.34,-2.11,-2.10,-2.09
276.61,-1.71,0.43,-1.71,0.43,-0.43,-0.38,-2.14,-2.14,-2.14
279.38,-1.69,0.49,-1.70,0.49,-0.48,-0.42,-2.17,-2.18,-2.18
282.17,-1.69,0.53,-1.69,0.53,-0.53,-0.45,-2.22,-2.22,-2.22
284.99,-1.69,0.57,-1.69,0.58,-0.57,-0.49,-2.26,-2.25,-2.26
287.84,-1.69,0.60,-1.68,0.61,-0.60,-0.53,-2.29,-2.28,-2.29
290.72,-1.65,0.65,-1.66,0.64,-0.63,-0.58,-2.28,-2.29,-2.30
293.63,-1.65,0.65,-1.66,0.65,-0.65,-0.62,-2.30,-2.31,-2.30
296.57,-1.65,0.65,-1.64,0.66,-0.67,-0.67,-2.32,-2.31,-2.30
299.53,-1.65,0.65,-1.63,0.67,-0.68,-0.72,-2.33,-2.31,-2.30
302.53,-1.60,0.70,-1.62,0.69,-0.69,-0.76,-2.29,-2.31,-2.30
305.55,-1.60,0.71,-1.61,0.70,-0.71,-0.80,-2.31,-2.31,-2.31
308.61,-1.60,0.71,-1.59,0.72,-0.72,-0.84,-2.32,-2.31,-2.31
311.69,-1.60,0.72,-1.59,0.74,-0.74,-0.86,-2.34,-2.33,-2.32
314.81,-1.56,0.77,-1.58,0.75,-0.76,-0.88,-2.32,-2.34,-2.33
317.96,-1.56,0.78,-1.56,0.78,-0.79,-0.88,-2.35,-2.35,-2.34
321.14,-1.56,0.79,-1.54,0.81,-0.81,-0.87,-2.37,-2.36,-2.35
324.35,-1.52,0.84,-1.54,0.82,-0.84,-0.85,-2.36,-2.37,-2.36
327.59,-1.52,0.85,-1.52,0.85,-0.86,-0.82,-2.38,-2.39,-2.37
330.87,-1.52,0.87,-1.51,0.88,-0.88,-0.79,-2.40,-2.38,-2.39
334.18,-1.50,0.90,-1.50,0.89,-0.88,-0.75,-2.38,-2.38,-2.40
337.52,-1.47,0.91,-1.48,0.90,-0.88,-0.71,-2.35,-2.36,-2.38
340.90,-1.47,0.87,-1.47,0.87,-0.85,-0.68,-2.32,-2.32,-2.34
344.30,-1.47,0.82,-1.46,0.83,-0.81,-0.64,-2.28,-2.28,-2.29
347.75,-1.46,0.76,-1.45,0.77,-0.76,-0.61,-2.22,-2.21,-2.22
351.23,-1.43,0.70,-1.44,0.69,-0.68,-0.58,-2.11,-2.13,-2.13
354.74,-1.43,0.61,-1.43,0.61,-0.60,-0.55,-2.03,-2.03,-2.04
358.28,-1.43,0.51,-1.42,0.52,-0.50,-0.53,-1.93,-1.92,-1.94
361.87,-1.41,0.43,-1.41,0.42,-0.41,-0.51,-1.82,-1.82,-1.84
365.49,-1.39,0.33,-1.40,0.32,-0.32,-0.50,-1.71,-1.72,-1.72
369.14,-1.39,0.23,-1.39,0.24,-0.25,-0.49,-1.64,-1.64,-1.62
372.83,-1.39,0.17,-1.39,0.17,-0.21,-0.49,-1.60,-1.60,-1.56
376.56,-1.39,0.14,-1.39,0.14,-0.19,-0.49,-1.58,-1.58,-1.53
380.33,-1.39,0.14,-1.38,0.16,-0.19,-0.50,-1.58,-1.57,-1.53
384.13,-1.35,0.22,-1.36,0.21,-0.23,-0.51,-1.58,-1.59,-1.57
387.97,-1.34,0.28,-1.35,0.28,-0.28,-0.52,-1.62,-1.63,-1.62
391.85,-1.34,0.37,-1.34,0.38,-0.36,-0.55,-1.70,-1.69,-1.71
395.77,-1.34,0.47,-1.34,0.47,-0.44,-0.57,-1.78,-1.78,-1.81
399.73,-1.34,0.56,-1.34,0.56,-0.54,-0.61,-1.88,-1.88,-1.90
403.72,-1.34,0.65,-1.34,0.65,-0.64,-0.65,-1.98,-1.98,-1.99
407.76,-1.34,0.74,-1.34,0.73,-0.74,-0.70,-2.08,-2.08,-2.08
411.84,-1.34,0.81,-1.34,0.82,-0.83,-0.75,-2.17,-2.17,-2.15
415.96,-1.34,0.90,-1.34,0.91,-0.93,-0.81,-2.27,-2.27,-2.24
420.12,-1.34,1.00,-1.34,1.00,-1.02,-0.88,-2.36,-2.36,-2.34
