frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
31.61,-6.20,-8.73,-6.21,-8.74,8.74,8.80,2.54,2.53,2.53
31.93,-6.18,-8.68,-6.18,-8.68,8.68,8.74,2.50,2.50,2.50
32.24,-6.15,-8.62,-6.15,-8.62,8.61,8.69,2.47,2.47,2.47
32.57,-6.11,-8.55,-6.12,-8.56,8.55,8.63,2.44,2.43,2.44
32.89,-6.09,-8.49,-6.09,-8.48,8.48,8.57,2.39,2.40,2.40
33.22,-6.06,-8.42,-6.05,-8.42,8.42,8.50,2.36,2.36,2.36
33.55,-6.02,-8.34,-6.03,-8.35,8.35,8.44,2.33,2.32,2.32
33.89,-6.00,-8.29,-6.00,-8.29,8.29,8.37,2.29,2.29,2.29
34.23,-5.98,-8.24,-5.97,-8.23,8.23,8.30,2.25,2.26,2.26
34.57,-5.94,-8.17,-5.95,-8.17,8.18,8.22,2.24,2.23,2.23
34.92,-5.91,-8.11,-5.91,-8.11,8.12,8.14,2.21,2.21,2.20
35.27,-5.89,-8.08,-5.88,-8.07,8.07,8.07,2.18,2.19,2.19
35.62,-5.85,-8.02,-5.86,-8.03,8.03,7.99,2.18,2.17,2.17
35.97,-5.84,-8.00,-5.83,-7.99,7.99,7.92,2.15,2.16,2.16
36.33,-5.81,-7.96,-5.80,-7.95,7.95,7.86,2.14,2.15,2.15
36.70,-5.76,-7.90,-5.78,-7.91,7.91,7.80,2.15,2.14,2.13
37.06,-5.76,-7.89,-5.75,-7.87,7.88,7.76,2.12,2.13,2.13
37.43,-5.72,-7.84,-5.73,-7.84,7.84,7.73,2.12,2.12,2.12
37.81,-5.71,-7.82,-5.71,-7.82,7.81,7.71,2.10,2.10,2.11
38.19,-5.68,-7.78,-5.68,-7.78,7.78,7.69,2.10,2.10,2.10
38.57,-5.66,-7.75,-5.66,-7.75,7.75,7.69,2.09,2.09,2.09
38.95,-5.63,-7.71,-5.64,-7.72,7.72,7.68,2.09,2.08,2.08
39.34,-5.62,-7.69,-5.61,-7.69,7.69,7.68,2.07,2.07,2.07
39.74,-5.59,-7.65,-5.59,-7.65,7.66,7.67,2.07,2.07,2.06
40.14,-5.57,-7.62,-5.58,-7.63,7.62,7.67,2.05,2.05,2.05
40.54,-5.55,-7.59,-5.55,-7.60,7.59,7.66,2.04,2.04,2.04
40.94,-5.55,-7.58,-5.53,-7.56,7.56,7.65,2.01,2.03,2.03
41.35,-5.50,-7.51,-5.52,-7.53,7.53,7.63,2.03,2.01,2.01
41.76,-5.50,-7.49,-5.50,-7.50,7.50,7.61,2.00,2.00,1.99
42.18,-5.50,-7.47,-5.48,-7.46,7.47,7.59,1.97,1.98,1.97
42.60,-5.47,-7.43,-5.48,-7.44,7.44,7.57,1.97,1.96,1.97
43.03,-5.46,-7.41,-5.46,-7.41,7.41,7.55,1.95,1.95,1.95
43.46,-5.46,-7.38,-5.46,-7.39,7.39,7.52,1.93,1.93,1.92
43.90,-5.46,-7.37,-5.46,-7.37,7.37,7.49,1.91,1.91,1.91
44.33,-5.46,-7.35,-5.46,-7.36,7.36,7.46,1.90,1.90,1.89
44.78,-5.46,-7.34,-5.46,-7.34,7.34,7.43,1.88,1.88,1.88
45.23,-5.46,-7.32,-5.46,-7.33,7.33,7.40,1.87,1.87,1.86
45.68,-5.46,-7.31,-5.46,-7.31,7.31,7.37,1.85,1.85,1.85
46.13,-5.46,-7.29,-5.46,-7.30,7.30,7.34,1.84,1.84,1.83
46.60,-5.46,-7.28,-5.46,-7.28,7.28,7.30,1.82,1.82,1.82
47.06,-5.46,-7.26,-5.46,-7.26,7.26,7.27,1.80,1.80,1.80
47.53,-5.46,-7.23,-5.46,-7.23,7.23,7.23,1.77,1.77,1.77
48.01,-5.46,-7.21,-5.46,-7.21,7.20,7.20,1.74,1.74,1.75
48.49,-5.46,-7.18,-5.46,-7.17,7.17,7.17,1.71,1.71,1.72
48.97,-5.46,-7.13,-5.46,-7.14,7.13,7.13,1.67,1.67,1.67
49.46,-5.46,-7.09,-5.46,-7.09,7.09,7.10,1.63,1.63,1.63
49.96,-5.46,-7.05,-5.46,-7.05,7.05,7.06,1.59,1.59,1.59
50.46,-5.46,-7.00,-5.46,-7.00,7.00,7.02,1.54,1.54,1.54
50.96,-5.46,-6.95,-5.46,-6.95,6.95,6.99,1.49,1.49,1.49
51.47,-5.46,-6.91,-5.46,-6.91,6.91,6.95,1.45,1.45,1.45
51.99,-5.46,-6.87,-5.46,-6.87,6.87,6.92,1.41,1.41,1.41
52.51,-5.46,-6.84,-5.45,-6.83,6.83,6.88,1.37,1.38,1.38
53.03,-5.44,-6.79,-5.44,-6.79,6.80,6.85,1.36,1.36,1.35
53.56,-5.42,-6.75,-5.43,-6.76,6.77,6.81,1.35,1.35,1.33
54.10,-5.42,-6.74,-5.42,-6.74,6.76,6.77,1.34,1.34,1.32
54.64,-5.42,-6.75,-5.42,-6.74,6.75,6.74,1.33,1.32,1.33
55.18,-5.42,-6.74,-5.42,-6.74,6.74,6.70,1.32,1.33,1.32
55.74,-5.42,-6.76,-5.40,-6.74,6.74,6.66,1.32,1.34,1.34
56.29,-5.37,-6.72,-5.39,-6.74,6.75,6.63,1.38,1.36,1.35
56.86,-5.37,-6.75,-5.37,-6.75,6.75,6.59,1.38,1.38,1.38
57.42,-5.37,-6.76,-5.36,-6.75,6.75,6.55,1.38,1.39,1.39
58.00,-5.35,-6.75,-5.35,-6.75,6.74,6.51,1.39,1.38,1.40
58.58,-5.33,-6.72,-5.34,-6.73,6.72,6.48,1.39,1.38,1.39
59.16,-5.33,-6.71,-5.32,-6.69,6.68,6.44,1.35,1.37,1.38
59.76,-5.29,-6.64,-5.30,-6.65,6.64,6.40,1.35,1.35,1.35
60.35,-5.27,-6.59,-5.27,-6.59,6.59,6.36,1.32,1.32,1.32
60.96,-5.24,-6.52,-5.24,-6.52,6.52,6.32,1.28,1.28,1.28
61.57,-5.21,-6.45,-5.21,-6.45,6.44,6.28,1.23,1.23,1.24
62.18,-5.18,-6.38,-5.17,-6.37,6.36,6.24,1.18,1.19,1.20
62.80,-5.13,-6.28,-5.14,-6.28,6.28,6.20,1.15,1.15,1.15
63.43,-5.09,-6.19,-5.09,-6.19,6.20,6.15,1.11,1.11,1.10
64.07,-5.06,-6.11,-5.05,-6.11,6.12,6.11,1.06,1.07,1.05
64.71,-5.01,-6.03,-5.01,-6.04,6.05,6.06,1.04,1.03,1.02
65.35,-4.98,-5.98,-4.98,-5.97,5.98,6.02,1.00,1.00,1.00
66.01,-4.93,-5.91,-4.93,-5.91,5.91,5.97,0.98,0.98,0.98
66.67,-4.90,-5.86,-4.90,-5.86,5.86,5.92,0.96,0.96,0.96
67.33,-4.85,-5.80,-4.85,-5.80,5.80,5.87,0.95,0.95,0.95
68.01,-4.82,-5.75,-4.82,-5.75,5.75,5.82,0.93,0.93,0.93
68.69,-4.77,-5.69,-4.77,-5.69,5.70,5.77,0.93,0.92,0.92
69.37,-4.74,-5.65,-4.74,-5.64,5.64,5.71,0.90,0.90,0.91
70.07,-4.69,-5.58,-4.70,-5.59,5.58,5.65,0.89,0.88,0.89
70.77,-4.66,-5.54,-4.65,-5.52,5.51,5.60,0.85,0.86,0.88
71.48,-4.60,-5.45,-4.60,-5.45,5.44,5.53,0.84,0.84,0.85
72.19,-4.54,-5.36,-4.54,-5.37,5.37,5.47,0.83,0.83,0.82
72.91,-4.48,-5.28,-4.49,-5.29,5.29,5.40,0.81,0.81,0.80
73.64,-4.44,-5.21,-4.44,-5.21,5.22,5.34,0.78,0.78,0.77
74.38,-4.40,-5.14,-4.39,-5.13,5.14,5.26,0.74,0.74,0.74
75.12,-4.35,-5.05,-4.35,-5.06,5.06,5.19,0.71,0.70,0.70
75.87,-4.30,-4.98,-4.30,-4.98,4.98,5.11,0.68,0.67,0.68
76.63,-4.26,-4.91,-4.26,-4.90,4.90,5.03,0.64,0.64,0.65
77.40,-4.21,-4.82,-4.21,-4.82,4.82,4.94,0.61,0.61,0.61
78.17,-4.16,-4.74,-4.16,-4.74,4.75,4.86,0.59,0.58,0.58
78.95,-4.11,-4.66,-4.12,-4.66,4.67,4.76,0.56,0.56,0.55
79.74,-4.08,-4.60,-4.07,-4.59,4.60,4.67,0.52,0.53,0.52
80.54,-4.03,-4.52,-4.03,-4.52,4.52,4.57,0.49,0.49,0.49
81.35,-3.99,-4.44,-3.99,-4.45,4.45,4.47,0.46,0.46,0.45
82.16,-3.95,-4.38,-3.95,-4.38,4.37,4.36,0.42,0.42,0.43
82.98,-3.92,-4.31,-3.91,-4.30,4.29,4.26,0.37,0.38,0.39
83.81,-3.87,-4.21,-3.87,-4.22,4.21,4.15,0.34,0.34,0.34
84.65,-3.82,-4.12,-3.83,-4.12,4.12,4.04,0.30,0.29,0.30
85.50,-3.79,-4.04,-3.78,-4.03,4.02,3.93,0.23,0.24,0.25
86.35,-3.73,-3.92,-3.74,-3.93,3.92,3.83,0.19,0.18,0.19
87.22,-3.70,-3.82,-3.70,-3.82,3.82,3.73,0.12,0.12,0.12
88.09,-3.66,-3.71,-3.66,-3.71,3.71,3.63,0.05,0.05,0.05
88.97,-3.62,-3.60,-3.62,-3.61,3.61,3.54,-0.01,-0.01,-0.02
89.86,-3.59,-3.52,-3.59,-3.51,3.52,3.46,-0.07,-0.07,-0.07
90.76,-3.55,-3.42,-3.55,-3.42,3.43,3.39,-0.12,-0.12,-0.13
91.66,-3.51,-3.34,-3.52,-3.34,3.35,3.32,-0.16,-0.17,-0.17
92.58,-3.48,-3.28,-3.49,-3.28,3.28,3.27,-0.20,-0.20,-0.20
93.51,-3.47,-3.24,-3.45,-3.22,3.23,3.22,-0.24,-0.23,-0.23
94.44,-3.42,-3.17,-3.43,-3.18,3.18,3.19,-0.24,-0.24,-0.25
95.39,-3.39,-3.14,-3.40,-3.14,3.15,3.16,-0.24,-0.25,-0.25
96.34,-3.38,-3.13,-3.37,-3.12,3.13,3.14,-0.25,-0.24,-0.25
97.30,-3.34,-3.10,-3.35,-3.11,3.11,3.12,-0.23,-0.24,-0.24
98.28,-3.32,-3.10,-3.32,-3.10,3.09,3.11,-0.23,-0.22,-0.22
99.26,-3.29,-3.09,-3.29,-3.09,3.08,3.10,-0.21,-0.21,-0.20
100.25,-3.25,-3.06,-3.26,-3.08,3.06,3.09,-0.19,-0.20,-0.19
101.25,-3.25,-3.07,-3.24,-3.06,3.05,3.07,-0.20,-0.19,-0.18
102.27,-3.21,-3.04,-3.22,-3.03,3.03,3.06,-0.19,-0.19,-0.17
103.29,-3.20,-3.01,-3.19,-3.00,3.00,3.05,-0.20,-0.19,-0.19
104.32,-3.16,-2.95,-3.16,-2.96,2.98,3.03,-0.18,-0.19,-0.20
105.37,-3.14,-2.93,-3.14,-2.94,2.95,3.01,-0.19,-0.19,-0.21
106.42,-3.12,-2.92,-3.12,-2.92,2.92,2.98,-0.20,-0.20,-0.20
107.48,-3.10,-2.90,-3.10,-2.90,2.90,2.96,-0.20,-0.20,-0.20
108.56,-3.08,-2.88,-3.07,-2.87,2.87,2.93,-0.21,-0.21,-0.20
109.64,-3.04,-2.83,-3.05,-2.84,2.84,2.89,-0.20,-0.21,-0.21
110.74,-3.03,-2.82,-3.03,-2.81,2.82,2.86,-0.21,-0.21,-0.21
111.85,-3.00,-2.79,-3.00,-2.78,2.78,2.82,-0.22,-0.22,-0.21
112.97,-2.99,-2.76,-2.99,-2.76,2.75,2.78,-0.24,-0.23,-0.23
114.10,-2.95,-2.71,-2.96,-2.72,2.71,2.74,-0.24,-0.25,-0.24
115.24,-2.95,-2.69,-2.94,-2.68,2.67,2.70,-0.28,-0.26,-0.26
116.39,-2.90,-2.61,-2.91,-2.62,2.63,2.65,-0.27,-0.28,-0.29
117.55,-2.89,-2.58,-2.89,-2.58,2.59,2.61,-0.30,-0.30,-0.31
118.73,-2.86,-2.53,-2.86,-2.54,2.54,2.56,-0.32,-0.32,-0.33
119.92,-2.86,-2.51,-2.85,-2.50,2.49,2.51,-0.37,-0.36,-0.35
121.12,-2.82,-2.44,-2.83,-2.45,2.45,2.46,-0.37,-0.38,-0.38
122.33,-2.82,-2.41,-2.81,-2.40,2.40,2.41,-0.42,-0.41,-0.41
123.55,-2.77,-2.33,-2.78,-2.35,2.36,2.36,-0.41,-0.42,-0.44
124.79,-2.77,-2.31,-2.76,-2.30,2.31,2.30,-0.46,-0.44,-0.46
126.03,-2.73,-2.26,-2.74,-2.26,2.27,2.25,-0.46,-0.47,-0.47
127.29,-2.73,-2.23,-2.73,-2.23,2.23,2.20,-0.50,-0.50,-0.50
128.57,-2.73,-2.20,-2.72,-2.19,2.18,2.14,-0.55,-0.54,-0.53
129.85,-2.69,-2.13,-2.70,-2.14,2.13,2.09,-0.56,-0.57,-0.56
131.15,-2.69,-2.10,-2.68,-2.09,2.08,2.03,-0.61,-0.60,-0.59
132.46,-2.64,-2.02,-2.65,-2.03,2.03,1.98,-0.61,-0.62,-0.62
133.79,-2.64,-1.98,-2.63,-1.97,1.98,1.93,-0.66,-0.66,-0.66
135.12,-2.61,-1.91,-2.61,-1.91,1.92,1.87,-0.69,-0.69,-0.70
136.48,-2.60,-1.87,-2.60,-1.86,1.87,1.82,-0.74,-0.73,-0.73
137.84,-2.57,-1.80,-2.57,-1.81,1.81,1.77,-0.76,-0.77,-0.77
139.22,-2.56,-1.75,-2.56,-1.75,1.75,1.71,-0.81,-0.81,-0.81
140.61,-2.53,-1.69,-2.53,-1.69,1.69,1.66,-0.84,-0.84,-0.84
142.02,-2.51,-1.63,-2.51,-1.63,1.62,1.61,-0.89,-0.88,-0.88
143.44,-2.47,-1.56,-2.48,-1.57,1.56,1.56,-0.91,-0.92,-0.91
144.87,-2.46,-1.52,-2.45,-1.50,1.50,1.50,-0.96,-0.95,-0.94
146.32,-2.43,-1.44,-2.42,-1.44,1.44,1.46,-0.99,-0.99,-0.99
147.78,-2.38,-1.36,-2.40,-1.38,1.38,1.41,-1.00,-1.01,-1.02
149.26,-2.38,-1.34,-2.37,-1.32,1.34,1.37,-1.04,-1.03,-1.04
150.75,-2.34,-1.27,-2.35,-1.28,1.30,1.33,-1.04,-1.05,-1.07
152.26,-2.34,-1.25,-2.34,-1.25,1.27,1.30,-1.07,-1.07,-1.09
153.78,-2.34,-1.24,-2.34,-1.24,1.25,1.26,-1.09,-1.09,-1.10
155.32,-2.34,-1.23,-2.34,-1.23,1.23,1.24,-1.11,-1.11,-1.11
156.88,-2.34,-1.24,-2.34,-1.23,1.22,1.22,-1.12,-1.12,-1.10
158.44,-2.34,-1.23,-2.34,-1.23,1.21,1.21,-1.13,-1.12,-1.11
160.03,-2.33,-1.22,-2.33,-1.22,1.21,1.20,-1.12,-1.12,-1.11
161.63,-2.30,-1.18,-2.31,-1.20,1.20,1.20,-1.10,-1.11,-1.12
163.24,-2.30,-1.18,-2.28,-1.17,1.18,1.19,-1.12,-1.10,-1.12
164.88,-2.25,-1.15,-2.27,-1.16,1.16,1.17,-1.09,-1.11,-1.10
166.53,-2.25,-1.14,-2.25,-1.13,1.13,1.16,-1.12,-1.12,-1.11
168.19,-2.25,-1.12,-2.23,-1.10,1.09,1.12,-1.16,-1.14,-1.13
169.87,-2.21,-1.04,-2.23,-1.06,1.04,1.08,-1.17,-1.18,-1.17
171.57,-2.21,-1.00,-2.21,-1.00,0.99,1.02,-1.22,-1.21,-1.21
173.29,-2.20,-0.95,-2.19,-0.93,0.94,0.95,-1.26,-1.25,-1.25
175.02,-2.17,-0.86,-2.18,-0.87,0.88,0.88,-1.29,-1.31,-1.31
176.77,-2.17,-0.81,-2.16,-0.80,0.81,0.81,-1.36,-1.35,-1.36
178.54,-2.15,-0.74,-2.14,-0.73,0.74,0.74,-1.41,-1.40,-1.41
180.32,-2.12,-0.66,-2.13,-0.68,0.68,0.67,-1.44,-1.46,-1.46
182.13,-2.12,-0.62,-2.12,-0.61,0.61,0.60,-1.51,-1.51,-1.50
183.95,-2.12,-0.56,-2.10,-0.55,0.55,0.54,-1.57,-1.55,-1.56
185.79,-2.08,-0.47,-2.09,-0.48,0.49,0.47,-1.59,-1.60,-1.61
187.65,-2.08,-0.42,-2.09,-0.43,0.43,0.41,-1.65,-1.66,-1.66
189.52,-2.08,-0.37,-2.07,-0.37,0.37,0.35,-1.71,-1.71,-1.71
191.42,-2.08,-0.33,-2.07,-0.32,0.31,0.29,-1.77,-1.76,-1.75
193.33,-2.04,-0.24,-2.06,-0.26,0.24,0.23,-1.80,-1.81,-1.80
195.27,-2.04,-0.19,-2.04,-0.20,0.19,0.18,-1.85,-1.86,-1.85
197.22,-2.04,-0.15,-2.03,-0.13,0.13,0.12,-1.91,-1.89,-1.89
199.19,-2.01,-0.07,-2.01,-0.07,0.08,0.07,-1.93,-1.93,-1.94
201.18,-1.99,-0.01,-2.00,-0.03,0.04,0.03,-1.95,-1.97,-1.98
203.19,-1.99,0.01,-1.99,0.01,-0.00,-0.02,-1.99,-1.99,-2.00
205.23,-1.99,0.02,-1.97,0.04,-0.03,-0.04,-2.02,-2.00,-2.01
207.28,-1.95,0.07,-1.97,0.05,-0.05,-0.07,-2.00,-2.02,-2.02
209.35,-1.95,0.07,-1.95,0.06,-0.06,-0.07,-2.01,-2.01,-2.02
211.44,-1.95,0.05,-1.93,0.07,-0.07,-0.08,-2.02,-2.00,-2.00
213.56,-1.91,0.08,-1.92,0.06,-0.07,-0.07,-1.98,-1.99,-1.99
215.69,-1.91,0.06,-1.92,0.06,-0.07,-0.06,-1.98,-1.99,-1.97
217.85,-1.91,0.05,-1.90,0.06,-0.06,-0.05,-1.97,-1.97,-1.96
220.03,-1.91,0.04,-1.89,0.06,-0.06,-0.04,-1.97,-1.95,-1.95
222.23,-1.86,0.08,-1.88,0.06,-0.05,-0.04,-1.91,-1.92,-1.94
224.45,-1.86,0.05,-1.86,0.05,-0.04,-0.03,-1.90,-1.90,-1.91
226.70,-1.86,0.02,-1.86,0.03,-0.03,-0.02,-1.89,-1.89,-1.88
228.96,-1.86,-0.00,-1.86,0.00,-0.01,-0.01,-1.87,-1.87,-1.86
231.25,-1.86,-0.01,-1.85,-0.01,0.00,0.00,-1.86,-1.84,-1.85
233.57,-1.82,-0.00,-1.83,-0.02,0.02,0.02,-1.80,-1.81,-1.82
235.90,-1.82,-0.04,-1.82,-0.03,0.04,0.03,-1.78,-1.78,-1.78
238.26,-1.82,-0.05,-1.82,-0.05,0.07,0.05,-1.75,-1.75,-1.77
240.64,-1.82,-0.08,-1.82,-0.08,0.08,0.07,-1.74,-1.74,-1.74
243.05,-1.82,-0.10,-1.82,-0.10,0.10,0.10,-1.72,-1.72,-1.72
245.48,-1.81,-0.13,-1.80,-0.12,0.11,0.11,-1.70,-1.69,-1.68
247.93,-1.78,-0.12,-1.79,-0.12,0.11,0.12,-1.67,-1.68,-1.66
250.41,-1.78,-0.11,-1.78,-0.11,0.10,0.12,-1.68,-1.68,-1.67
252.92,-1.78,-0.10,-1.78,-0.09,0.08,0.11,-1.70,-1.70,-1.68
255.45,-1.78,-0.06,-1.78,-0.07,0.05,0.08,-1.73,-1.74,-1.72
258.00,-1.78,-0.03,-1.78,-0.02,0.01,0.04,-1.77,-1.77,-1.75
260.58,-1.78,0.02,-1.76,0.04,-0.04,-0.03,-1.82,-1.81,-1.80
263.19,-1.73,0.13,-1.75,0.11,-0.10,-0.09,-1.83,-1.85,-1.86
265.82,-1.73,0.19,-1.73,0.18,-0.16,-0.17,-1.89,-1.89,-1.92
268.48,-1.73,0.23,-1.73,0.24,-0.22,-0.24,-1.95,-1.95,-1.96
271.16,-1.73,0.27,-1.73,0.28,-0.29,-0.31,-2.02,-2.02,-2.00
273.87,-1.73,0.33,-1.72,0.34,-0.35,-0.37,-2.08,-2.07,-2.06
276.61,-1.71,0.40,-1.71,0.40,-0.40,-0.42,-2.11,-2.11,-2.11
279.38,-1.69,0.46,-1.70,0.45,-0.45,-0.46,-2.14,-2.15,-2.15
282.17,-1.69,0.50,-1.69,0.50,-0.49,-0.49,-2.18,-2.19,-2.19
284.99,-1.69,0.54,-1.69,0.54,-0.53,-0.52,-2.22,-2.22,-2.23
287.84,-1.69,0.57,-1.68,0.58,-0.56,-0.54,-2.25,-2.24,-2.26
290.72,-1.65,0.62,-1.66,0.60,-0.59,-0.56,-2.24,-2.25,-2.27
293.63,-1.65,0.62,-1.66,0.61,-0.61,-0.57,-2.26,-2.27,-2.27
296.57,-1.65,0.61,-1.64,0.62,-0.63,-0.59,-2.28,-2.27,-2.26
299.53,-1.65,0.61,-1.63,0.63,-0.64,-0.61,-2.29,-2.27,-2.26
302.53,-1.60,0.66,-1.62,0.65,-0.65,-0.63,-2.25,-2.27,-2.26
305.55,-1.60,0.67,-1.61,0.66,-0.66,-0.66,-2.26,-2.27,-2.27
308.61,-1.60,0.67,-1.59,0.68,-0.68,-0.69,-2.28,-2.27,-2.27
311.69,-1.60,0.68,-1.59,0.69,-0.69,-0.72,-2.29,-2.28,-2.28
314.81,-1.56,0.73,-1.58,0.71,-0.72,-0.75,-2.28,-2.29,-2.29
317.96,-1.56,0.74,-1.56,0.74,-0.74,-0.77,-2.30,-2.30,-2.30
321.14,-1.56,0.74,-1.54,0.76,-0.77,-0.79,-2.33,-2.31,-2.30
324.35,-1.52,0.79,-1.54,0.78,-0.79,-0.79,-2.31,-2.33,-2.31
327.59,-1.52,0.80,-1.52,0.80,-0.81,-0.79,-2.33,-2.34,-2.32
330.87,-1.52,0.82,-1.51,0.83,-0.83,-0.76,-2.35,-2.34,-2.34
334.18,-1.50,0.85,-1.50,0.84,-0.83,-0.74,-2.33,-2.33,-2.35
337.52,-1.47,0.86,-1.48,0.85,-0.82,-0.70,-2.29,-2.31,-2.33
340.90,-1.47,0.82,-1.47,0.82,-0.80,-0.66,-2.27,-2.27,-2.29
344.30,-1.47,0.77,-1.46,0.78,-0.76,-0.62,-2.23,-2.22,-2.24
347.75,-1.46,0.71,-1.45,0.71,-0.71,-0.59,-2.17,-2.16,-2.17
351.23,-1.43,0.65,-1.44,0.64,-0.63,-0.55,-2.06,-2.07,-2.08
354.74,-1.43,0.56,-1.43,0.56,-0.54,-0.53,-1.97,-1.97,-1.99
358.28,-1.43,0.45,-1.42,0.46,-0.45,-0.51,-1.88,-1.87,-1.88
361.87,-1.41,0.37,-1.41,0.36,-0.35,-0.49,-1.76,-1.76,-1.78
365.49,-1.39,0.27,-1.40,0.27,-0.27,-0.48,-1.66,-1.66,-1.66
369.14,-1.39,0.18,-1.39,0.18,-0.20,-0.47,-1.59,-1.59,-1.57
372.83,-1.39,0.12,-1.39,0.11,-0.15,-0.46,-1.54,-1.54,-1.51
376.56,-1.39,0.08,-1.39,0.09,-0.13,-0.47,-1.52,-1.52,-1.47
380.33,-1.39,0.08,-1.38,0.10,-0.14,-0.47,-1.53,-1.51,-1.47
384.13,-1.35,0.16,-1.36,0.15,-0.17,-0.48,-1.52,-1.53,-1.51
387.97,-1.34,0.23,-1.35,0.23,-0.23,-0.49,-1.57,-1.57,-1.57
391.85,-1.34,0.32,-1.34,0.32,-0.30,-0.51,-1.64,-1.64,-1.66
395.77,-1.34,0.41,-1.34,0.41,-0.39,-0.54,-1.73,-1.72,-1.75
399.73,-1.34,0.50,-1.34,0.50,-0.48,-0.57,-1.82,-1.82,-1.84
403.72,-1.34,0.59,-1.34,0.59,-0.58,-0.61,-1.92,-1.92,-1.93
407.76,-1.34,0.68,-1.34,0.67,-0.68,-0.65,-2.02,-2.02,-2.02
411.84,-1.34,0.75,-1.34,0.76,-0.78,-0.70,-2.12,-2.12,-2.09
