frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
33.89,-6.00,-12.98,-6.00,-12.98,12.97,12.97,6.97,6.97,6.98
34.23,-5.98,-12.94,-5.97,-12.94,12.93,12.94,6.95,6.96,6.96
34.57,-5.94,-12.89,-5.95,-12.90,12.89,12.91,6.95,6.95,6.95
34.92,-5.91,-12.85,-5.91,-12.85,12.85,12.88,6.94,6.94,6.94
35.27,-5.89,-12.82,-5.88,-12.81,12.81,12.85,6.92,6.93,6.93
35.62,-5.85,-12.77,-5.86,-12.78,12.77,12.82,6.92,6.91,6.92
35.97,-5.84,-12.74,-5.83,-12.73,12.73,12.79,6.89,6.90,6.90
36.33,-5.81,-12.70,-5.80,-12.69,12.69,12.77,6.88,6.89,6.89
36.70,-5.76,-12.64,-5.78,-12.65,12.66,12.74,6.90,6.88,6.88
37.06,-5.76,-12.62,-5.75,-12.61,12.62,12.71,6.86,6.87,6.87
37.43,-5.72,-12.57,-5.73,-12.58,12.58,12.68,6.86,6.85,6.85
37.81,-5.71,-12.55,-5.71,-12.55,12.54,12.65,6.83,6.84,6.84
38.19,-5.68,-12.51,-5.68,-12.51,12.51,12.62,6.82,6.83,6.83
38.57,-5.66,-12.47,-5.66,-12.47,12.47,12.59,6.81,6.81,6.81
38.95,-5.63,-12.43,-5.64,-12.43,12.43,12.56,6.80,6.80,6.80
39.34,-5.62,-12.40,-5.61,-12.39,12.40,12.53,6.78,6.78,6.78
39.74,-5.59,-12.35,-5.59,-12.35,12.36,12.50,6.77,6.77,6.76
40.14,-5.57,-12.32,-5.58,-12.33,12.32,12.47,6.75,6.75,6.75
40.54,-5.55,-12.29,-5.55,-12.29,12.29,12.44,6.74,6.74,6.74
40.94,-5.55,-12.27,-5.53,-12.26,12.26,12.41,6.71,6.73,6.72
41.35,-5.50,-12.21,-5.52,-12.23,12.23,12.38,6.73,6.71,6.71
41.76,-5.50,-12.20,-5.50,-12.20,12.20,12.35,6.70,6.70,6.70
42.18,-5.50,-12.18,-5.48,-12.17,12.17,12.32,6.67,6.68,6.68
42.60,-5.47,-12.14,-5.48,-12.14,12.14,12.28,6.67,6.66,6.67
43.03,-5.46,-12.11,-5.46,-12.11,12.11,12.25,6.65,6.65,6.65
43.46,-5.46,-12.09,-5.46,-12.09,12.09,12.22,6.63,6.63,6.63
43.90,-5.46,-12.06,-5.46,-12.06,12.06,12.19,6.60,6.60,6.60
44.33,-5.46,-12.04,-5.46,-12.04,12.04,12.15,6.58,6.58,6.58
44.78,-5.46,-12.01,-5.46,-12.01,12.01,12.12,6.55,6.55,6.55
45.23,-5.46,-11.99,-5.46,-11.99,11.99,12.09,6.53,6.53,6.53
45.68,-5.46,-11.97,-5.46,-11.97,11.97,12.05,6.51,6.51,6.51
46.13,-5.46,-11.95,-5.46,-11.95,11.95,12.01,6.49,6.49,6.49
46.60,-5.46,-11.93,-5.46,-11.93,11.93,11.98,6.47,6.47,6.47
47.06,-5.46,-11.90,-5.46,-11.90,11.90,11.94,6.44,6.44,6.44
47.53,-5.46,-11.88,-5.46,-11.88,11.88,11.90,6.42,6.42,6.42
48.01,-5.46,-11.86,-5.46,-11.85,11.85,11.86,6.39,6.39,6.40
48.49,-5.46,-11.82,-5.46,-11.82,11.82,11.83,6.36,6.36,6.36
48.97,-5.46,-11.79,-5.46,-11.79,11.79,11.79,6.33,6.33,6.33
49.46,-5.46,-11.75,-5.46,-11.75,11.76,11.74,6.30,6.30,6.29
49.96,-5.46,-11.71,-5.46,-11.72,11.72,11.70,6.26,6.26,6.25
50.46,-5.46,-11.68,-5.46,-11.68,11.69,11.66,6.23,6.23,6.22
50.96,-5.46,-11.66,-5.46,-11.65,11.65,11.62,6.19,6.19,6.20
51.47,-5.46,-11.62,-5.46,-11.62,11.62,11.57,6.16,6.16,6.16
51.99,-5.46,-11.59,-5.46,-11.59,11.58,11.53,6.12,6.12,6.13
52.51,-5.46,-11.56,-5.45,-11.55,11.55,11.48,6.09,6.09,6.10
53.03,-5.44,-11.51,-5.44,-11.51,11.51,11.43,6.07,6.07,6.07
53.56,-5.42,-11.45,-5.43,-11.46,11.47,11.38,6.05,6.04,6.03
54.10,-5.42,-11.42,-5.42,-11.42,11.43,11.34,6.01,6.01,6.00
54.64,-5.42,-11.38,-5.42,-11.38,11.38,11.28,5.96,5.96,5.96
55.18,-5.42,-11.35,-5.42,-11.34,11.34,11.23,5.92,5.92,5.93
55.74,-5.42,-11.31,-5.40,-11.29,11.29,11.18,5.87,5.89,5.89
56.29,-5.37,-11.23,-5.39,-11.25,11.25,11.13,5.88,5.86,5.86
56.86,-5.37,-11.19,-5.37,-11.19,11.20,11.07,5.83,5.83,5.82
57.42,-5.37,-11.15,-5.36,-11.14,11.16,11.01,5.79,5.80,5.78
58.00,-5.35,-11.10,-5.35,-11.10,11.11,10.96,5.76,5.75,5.75
58.58,-5.33,-11.05,-5.34,-11.05,11.05,10.90,5.72,5.71,5.72
59.16,-5.33,-11.01,-5.32,-11.00,11.00,10.84,5.67,5.68,5.68
59.76,-5.29,-10.94,-5.30,-10.94,10.93,10.77,5.64,5.64,5.65
60.35,-5.27,-10.88,-5.27,-10.88,10.87,10.71,5.60,5.60,5.61
60.96,-5.24,-10.80,-5.24,-10.80,10.80,10.65,5.55,5.55,5.56
61.57,-5.21,-10.72,-5.21,-10.72,10.72,10.58,5.51,5.51,5.51
62.18,-5.18,-10.64,-5.17,-10.63,10.64,10.51,5.46,5.46,5.46
62.80,-5.13,-10.54,-5.14,-10.55,10.55,10.44,5.42,5.42,5.41
63.43,-5.09,-10.46,-5.09,-10.46,10.47,10.37,5.38,5.37,5.37
64.07,-5.06,-10.38,-5.05,-10.38,10.38,10.30,5.32,5.33,5.32
64.71,-5.01,-10.29,-5.01,-10.29,10.29,10.23,5.28,5.28,5.28
65.35,-4.98,-10.21,-4.98,-10.21,10.21,10.15,5.23,5.23,5.23
66.01,-4.93,-10.12,-4.93,-10.12,10.12,10.07,5.19,5.19,5.19
66.67,-4.90,-10.04,-4.90,-10.03,10.03,10.00,5.13,5.14,5.14
67.33,-4.85,-9.94,-4.85,-9.94,9.95,9.92,5.10,5.09,5.09
68.01,-4.82,-9.86,-4.82,-9.85,9.86,9.83,5.04,5.04,5.04
68.69,-4.77,-9.76,-4.77,-9.76,9.77,9.75,5.00,4.99,4.99
69.37,-4.74,-9.67,-4.74,-9.67,9.67,9.67,4.93,4.93,4.94
70.07,-4.69,-9.57,-4.70,-9.58,9.57,9.58,4.88,4.88,4.88
70.77,-4.66,-9.49,-4.65,-9.48,9.47,9.49,4.81,4.82,4.83
71.48,-4.60,-9.38,-4.60,-9.37,9.37,9.40,4.77,4.77,4.78
72.19,-4.54,-9.25,-4.54,-9.26,9.26,9.31,4.72,4.72,4.72
72.91,-4.48,-9.14,-4.49,-9.15,9.15,9.21,4.67,4.67,4.66
73.64,-4.44,-9.04,-4.44,-9.04,9.05,9.12,4.61,4.61,4.60
74.38,-4.40,-8.94,-4.39,-8.93,8.94,9.02,4.54,4.54,4.54
75.12,-4.35,-8.83,-4.35,-8.83,8.83,8.92,4.48,4.48,4.48
75.87,-4.30,-8.72,-4.30,-8.72,8.72,8.82,4.42,4.42,4.42
76.63,-4.26,-8.62,-4.26,-8.62,8.61,8.71,4.35,4.36,4.36
77.40,-4.21,-8.52,-4.21,-8.51,8.51,8.60,4.30,4.30,4.31
78.17,-4.16,-8.40,-4.16,-8.40,8.40,8.49,4.24,4.24,4.24
78.95,-4.11,-8.29,-4.12,-8.29,8.30,8.38,4.19,4.18,4.18
79.74,-4.08,-8.20,-4.07,-8.19,8.19,8.27,4.11,4.12,4.12
80.54,-4.03,-8.08,-4.03,-8.08,8.09,8.15,4.06,4.06,4.05
81.35,-3.99,-7.98,-3.99,-7.98,7.98,8.04,3.99,3.99,3.99
82.16,-3.95,-7.87,-3.95,-7.87,7.87,7.92,3.92,3.92,3.92
82.98,-3.92,-7.78,-3.91,-7.77,7.76,7.79,3.84,3.85,3.86
83.81,-3.87,-7.66,-3.87,-7.66,7.65,7.67,3.78,3.78,3.79
84.65,-3.82,-7.53,-3.83,-7.54,7.54,7.55,3.72,3.72,3.71
85.50,-3.79,-7.44,-3.78,-7.43,7.43,7.42,3.64,3.65,3.65
86.35,-3.73,-7.31,-3.74,-7.32,7.32,7.30,3.59,3.58,3.58
87.22,-3.70,-7.21,-3.70,-7.20,7.20,7.17,3.50,3.51,3.50
88.09,-3.66,-7.09,-3.66,-7.09,7.09,7.05,3.43,3.43,3.43
88.97,-3.62,-6.98,-3.62,-6.98,6.98,6.93,3.36,3.35,3.36
89.86,-3.59,-6.87,-3.59,-6.86,6.86,6.80,3.27,3.28,3.28
90.76,-3.55,-6.75,-3.55,-6.75,6.75,6.69,3.20,3.20,3.20
91.66,-3.51,-6.63,-3.52,-6.63,6.64,6.57,3.13,3.12,3.12
92.58,-3.48,-6.51,-3.49,-6.52,6.53,6.46,3.05,3.04,3.03
93.51,-3.47,-6.43,-3.45,-6.41,6.41,6.35,2.94,2.96,2.96
94.44,-3.42,-6.30,-3.43,-6.31,6.30,6.24,2.88,2.87,2.88
95.39,-3.39,-6.18,-3.40,-6.19,6.19,6.13,2.80,2.79,2.79
96.34,-3.38,-6.09,-3.37,-6.08,6.08,6.03,2.70,2.71,2.71
97.30,-3.34,-5.96,-3.35,-5.97,5.97,5.93,2.63,2.62,2.62
98.28,-3.32,-5.85,-3.32,-5.85,5.85,5.84,2.53,2.54,2.53
99.26,-3.29,-5.74,-3.29,-5.74,5.74,5.74,2.45,2.45,2.45
100.25,-3.25,-5.62,-3.26,-5.63,5.63,5.64,2.38,2.37,2.37
101.25,-3.25,-5.53,-3.24,-5.52,5.52,5.54,2.27,2.28,2.28
102.27,-3.21,-5.40,-3.22,-5.41,5.41,5.45,2.20,2.19,2.19
103.29,-3.20,-5.30,-3.19,-5.30,5.30,5.35,2.10,2.10,2.10
104.32,-3.16,-5.18,-3.16,-5.18,5.19,5.24,2.03,2.02,2.02
105.37,-3.14,-5.08,-3.14,-5.08,5.08,5.14,1.94,1.93,1.94
106.42,-3.12,-4.97,-3.12,-4.97,4.97,5.04,1.85,1.85,1.85
107.48,-3.10,-4.86,-3.10,-4.86,4.86,4.93,1.76,1.76,1.76
108.56,-3.08,-4.75,-3.07,-4.74,4.74,4.82,1.66,1.67,1.67
109.64,-3.04,-4.62,-3.05,-4.63,4.63,4.71,1.59,1.58,1.58
110.74,-3.03,-4.52,-3.03,-4.52,4.52,4.59,1.49,1.49,1.49
111.85,-3.00,-4.41,-3.00,-4.41,4.40,4.47,1.40,1.40,1.41
112.97,-2.99,-4.30,-2.99,-4.30,4.29,4.35,1.30,1.30,1.31
114.10,-2.95,-4.17,-2.96,-4.18,4.18,4.23,1.23,1.22,1.22
115.24,-2.95,-4.07,-2.94,-4.06,4.06,4.11,1.11,1.12,1.12
116.39,-2.90,-3.94,-2.91,-3.94,3.95,3.99,1.05,1.04,1.04
117.55,-2.89,-3.83,-2.89,-3.83,3.84,3.86,0.95,0.95,0.94
118.73,-2.86,-3.71,-2.86,-3.72,3.72,3.74,0.86,0.86,0.85
119.92,-2.86,-3.63,-2.85,-3.62,3.61,3.61,0.75,0.76,0.77
121.12,-2.82,-3.50,-2.83,-3.51,3.51,3.49,0.69,0.68,0.68
122.33,-2.82,-3.42,-2.81,-3.41,3.40,3.37,0.58,0.59,0.60
123.55,-2.77,-3.28,-2.78,-3.29,3.30,3.25,0.53,0.51,0.51
124.79,-2.77,-3.20,-2.76,-3.19,3.19,3.13,0.42,0.43,0.43
126.03,-2.73,-3.07,-2.74,-3.08,3.09,3.02,0.36,0.34,0.34
127.29,-2.73,-2.99,-2.73,-2.98,2.98,2.91,0.25,0.25,0.26
128.57,-2.73,-2.90,-2.72,-2.89,2.88,2.80,0.15,0.16,0.17
129.85,-2.69,-2.77,-2.70,-2.78,2.78,2.71,0.09,0.08,0.08
131.15,-2.69,-2.69,-2.68,-2.68,2.68,2.61,-0.01,-0.00,-0.00
132.46,-2.64,-2.56,-2.65,-2.57,2.58,2.52,-0.06,-0.07,-0.08
133.79,-2.64,-2.49,-2.63,-2.48,2.48,2.43,-0.16,-0.16,-0.15
135.12,-2.61,-2.38,-2.61,-2.38,2.38,2.34,-0.23,-0.23,-0.23
136.48,-2.60,-2.30,-2.60,-2.29,2.29,2.26,-0.31,-0.31,-0.30
137.84,-2.57,-2.19,-2.57,-2.19,2.19,2.18,-0.38,-0.38,-0.38
139.22,-2.56,-2.10,-2.56,-2.10,2.10,2.10,-0.46,-0.46,-0.46
140.61,-2.53,-2.00,-2.53,-2.00,2.00,2.02,-0.53,-0.53,-0.53
142.02,-2.51,-1.92,-2.51,-1.91,1.91,1.95,-0.60,-0.60,-0.59
143.44,-2.47,-1.81,-2.48,-1.82,1.82,1.87,-0.65,-0.67,-0.66
144.87,-2.46,-1.73,-2.45,-1.73,1.72,1.79,-0.74,-0.73,-0.73
146.32,-2.43,-1.64,-2.42,-1.64,1.63,1.71,-0.80,-0.79,-0.79
147.78,-2.38,-1.53,-2.40,-1.54,1.55,1.64,-0.83,-0.85,-0.85
149.26,-2.38,-1.47,-2.37,-1.45,1.46,1.56,-0.92,-0.90,-0.91
150.75,-2.34,-1.36,-2.35,-1.37,1.38,1.48,-0.96,-0.96,-0.98
152.26,-2.34,-1.30,-2.34,-1.30,1.31,1.40,-1.03,-1.03,-1.04
153.78,-2.34,-1.23,-2.34,-1.23,1.24,1.32,-1.10,-1.10,-1.11
155.32,-2.34,-1.17,-2.34,-1.17,1.17,1.24,-1.17,-1.17,-1.17
156.88,-2.34,-1.11,-2.34,-1.11,1.10,1.16,-1.24,-1.24,-1.23
158.44,-2.34,-1.05,-2.34,-1.04,1.03,1.08,-1.31,-1.30,-1.29
160.03,-2.33,-0.98,-2.33,-0.97,0.96,1.00,-1.37,-1.37,-1.35
161.63,-2.30,-0.89,-2.31,-0.89,0.89,0.92,-1.41,-1.42,-1.41
163.24,-2.30,-0.82,-2.28,-0.81,0.82,0.84,-1.48,-1.47,-1.48
164.88,-2.25,-0.73,-2.27,-0.74,0.74,0.76,-1.51,-1.52,-1.52
166.53,-2.25,-0.67,-2.25,-0.67,0.67,0.69,-1.58,-1.58,-1.58
168.19,-2.25,-0.61,-2.23,-0.59,0.60,0.61,-1.65,-1.64,-1.64
169.87,-2.21,-0.51,-2.23,-0.53,0.52,0.53,-1.69,-1.70,-1.70
171.57,-2.21,-0.45,-2.21,-0.45,0.45,0.45,-1.76,-1.76,-1.76
173.29,-2.20,-0.39,-2.19,-0.38,0.38,0.38,-1.82,-1.81,-1.81
175.02,-2.17,-0.31,-2.18,-0.32,0.31,0.30,-1.86,-1.87,-1.86
176.77,-2.17,-0.25,-2.16,-0.24,0.24,0.23,-1.93,-1.92,-1.92
178.54,-2.15,-0.18,-2.14,-0.17,0.17,0.16,-1.98,-1.97,-1.97
180.32,-2.12,-0.09,-2.13,-0.11,0.11,0.09,-2.01,-2.03,-2.03
182.13,-2.12,-0.05,-2.12,-0.04,0.04,0.02,-2.08,-2.07,-2.07
183.95,-2.12,0.01,-2.10,0.02,-0.02,-0.04,-2.14,-2.12,-2.13
185.79,-2.08,0.09,-2.09,0.08,-0.08,-0.11,-2.16,-2.17,-2.17
187.65,-2.08,0.15,-2.09,0.14,-0.14,-0.17,-2.22,-2.22,-2.23
189.52,-2.08,0.19,-2.07,0.19,-0.20,-0.23,-2.28,-2.27,-2.27
191.42,-2.08,0.23,-2.07,0.25,-0.25,-0.29,-2.33,-2.32,-2.31
193.33,-2.04,0.31,-2.06,0.30,-0.31,-0.34,-2.35,-2.36,-2.35
195.27,-2.04,0.36,-2.04,0.36,-0.36,-0.39,-2.40,-2.40,-2.40
197.22,-2.04,0.40,-2.03,0.41,-0.41,-0.44,-2.45,-2.43,-2.44
199.19,-2.01,0.47,-2.01,0.46,-0.46,-0.49,-2.47,-2.47,-2.48
201.18,-1.99,0.52,-2.00,0.51,-0.51,-0.53,-2.50,-2.51,-2.51
203.19,-1.99,0.55,-1.99,0.55,-0.55,-0.58,-2.54,-2.54,-2.54
205.23,-1.99,0.58,-1.97,0.59,-0.60,-0.62,-2.59,-2.57,-2.57
207.28,-1.95,0.64,-1.97,0.63,-0.63,-0.65,-2.58,-2.60,-2.59
209.35,-1.95,0.67,-1.95,0.67,-0.67,-0.69,-2.62,-2.62,-2.62
211.44,-1.95,0.70,-1.93,0.71,-0.71,-0.72,-2.66,-2.64,-2.65
213.56,-1.91,0.76,-1.92,0.74,-0.74,-0.75,-2.65,-2.66,-2.67
215.69,-1.91,0.77,-1.92,0.76,-0.77,-0.78,-2.68,-2.69,-2.68
217.85,-1.91,0.78,-1.90,0.79,-0.80,-0.80,-2.71,-2.70,-2.69
220.03,-1.91,0.80,-1.89,0.82,-0.82,-0.82,-2.73,-2.72,-2.71
222.23,-1.86,0.87,-1.88,0.85,-0.85,-0.84,-2.71,-2.72,-2.73
224.45,-1.86,0.88,-1.86,0.88,-0.87,-0.86,-2.73,-2.73,-2.74
226.70,-1.86,0.89,-1.86,0.89,-0.88,-0.88,-2.74,-2.74,-2.75
228.96,-1.86,0.89,-1.86,0.89,-0.90,-0.89,-2.76,-2.76,-2.75
231.25,-1.86,0.89,-1.85,0.91,-0.91,-0.90,-2.77,-2.76,-2.75
233.57,-1.82,0.94,-1.83,0.92,-0.92,-0.91,-2.74,-2.75,-2.76
235.90,-1.82,0.94,-1.82,0.94,-0.93,-0.92,-2.75,-2.75,-2.76
238.26,-1.82,0.94,-1.82,0.94,-0.94,-0.93,-2.76,-2.75,-2.76
240.64,-1.82,0.93,-1.82,0.93,-0.94,-0.93,-2.76,-2.76,-2.75
243.05,-1.82,0.93,-1.82,0.93,-0.94,-0.94,-2.76,-2.76,-2.75
245.48,-1.81,0.93,-1.80,0.94,-0.94,-0.94,-2.75,-2.75,-2.74
247.93,-1.78,0.96,-1.79,0.95,-0.94,-0.94,-2.72,-2.73,-2.74
250.41,-1.78,0.95,-1.78,0.95,-0.94,-0.94,-2.72,-2.72,-2.73
252.92,-1.78,0.94,-1.78,0.94,-0.94,-0.94,-2.72,-2.71,-2.72
255.45,-1.78,0.92,-1.78,0.92,-0.93,-0.94,-2.71,-2.72,-2.70
258.00,-1.78,0.92,-1.78,0.92,-0.93,-0.94,-2.71,-2.71,-2.70
260.58,-1.78,0.90,-1.76,0.92,-0.92,-0.94,-2.70,-2.69,-2.68
263.19,-1.73,0.94,-1.75,0.92,-0.92,-0.93,-2.65,-2.66,-2.67
265.82,-1.73,0.92,-1.73,0.92,-0.91,-0.93,-2.64,-2.64,-2.65
268.48,-1.73,0.91,-1.73,0.91,-0.90,-0.92,-2.63,-2.63,-2.64
271.16,-1.73,0.89,-1.73,0.89,-0.89,-0.92,-2.62,-2.63,-2.62
273.87,-1.73,0.87,-1.72,0.88,-0.89,-0.91,-2.62,-2.61,-2.60
276.61,-1.71,0.88,-1.71,0.88,-0.88,-0.91,-2.59,-2.59,-2.59
279.38,-1.69,0.88,-1.70,0.87,-0.87,-0.90,-2.56,-2.57,-2.57
282.17,-1.69,0.86,-1.69,0.86,-0.86,-0.89,-2.55,-2.55,-2.55
284.99,-1.69,0.85,-1.69,0.85,-0.85,-0.88,-2.54,-2.54,-2.54
287.84,-1.69,0.83,-1.68,0.84,-0.85,-0.88,-2.54,-2.52,-2.52
290.72,-1.65,0.85,-1.66,0.84,-0.84,-0.87,-2.49,-2.50,-2.50
293.63,-1.65,0.84,-1.66,0.83,-0.83,-0.86,-2.48,-2.49,-2.49
296.57,-1.65,0.82,-1.64,0.83,-0.82,-0.85,-2.47,-2.47,-2.47
299.53,-1.65,0.80,-1.63,0.82,-0.82,-0.84,-2.47,-2.45,-2.45
302.53,-1.60,0.83,-1.62,0.81,-0.81,-0.83,-2.41,-2.42,-2.43
305.55,-1.60,0.81,-1.61,0.80,-0.80,-0.83,-2.40,-2.40,-2.41
308.61,-1.60,0.79,-1.59,0.79,-0.79,-0.82,-2.39,-2.38,-2.39
311.69,-1.60,0.76,-1.59,0.77,-0.78,-0.81,-2.38,-2.36,-2.36
314.81,-1.56,0.77,-1.58,0.76,-0.77,-0.80,-2.33,-2.35,-2.33
317.96,-1.56,0.75,-1.56,0.75,-0.76,-0.79,-2.32,-2.32,-2.31
321.14,-1.56,0.74,-1.54,0.75,-0.75,-0.78,-2.31,-2.29,-2.30
324.35,-1.52,0.76,-1.54,0.74,-0.74,-0.77,-2.26,-2.28,-2.28
327.59,-1.52,0.74,-1.52,0.74,-0.74,-0.76,-2.26,-2.26,-2.26
330.87,-1.52,0.72,-1.51,0.73,-0.73,-0.75,-2.25,-2.24,-2.24
334.18,-1.50,0.72,-1.50,0.73,-0.73,-0.74,-2.23,-2.22,-2.22
337.52,-1.47,0.74,-1.48,0.72,-0.72,-0.73,-2.19,-2.20,-2.21
340.90,-1.47,0.72,-1.47,0.72,-0.71,-0.72,-2.18,-2.18,-2.19
344.30,-1.47,0.70,-1.46,0.71,-0.71,-0.71,-2.18,-2.17,-2.17
347.75,-1.46,0.69,-1.45,0.70,-0.70,-0.70,-2.16,-2.15,-2.15
351.23,-1.43,0.70,-1.44,0.69,-0.69,-0.69,-2.12,-2.14,-2.13
354.74,-1.43,0.68,-1.43,0.69,-0.69,-0.68,-2.12,-2.12,-2.11
358.28,-1.43,0.67,-1.42,0.68,-0.68,-0.67,-2.11,-2.10,-2.10
361.87,-1.41,0.68,-1.41,0.68,-0.67,-0.67,-2.08,-2.08,-2.09
365.49,-1.39,0.68,-1.40,0.67,-0.67,-0.66,-2.06,-2.06,-2.07
369.14,-1.39,0.67,-1.39,0.67,-0.66,-0.65,-2.05,-2.05,-2.06
372.83,-1.39,0.65,-1.39,0.65,-0.66,-0.64,-2.05,-2.05,-2.04
376.56,-1.39,0.64,-1.39,0.64,-0.65,-0.63,-2.04,-2.04,-2.03
380.33,-1.39,0.62,-1.38,0.64,-0.65,-0.62,-2.04,-2.02,-2.01
384.13,-1.35,0.65,-1.36,0.64,-0.64,-0.61,-1.99,-2.00,-2.00
387.97,-1.34,0.65,-1.35,0.65,-0.64,-0.60,-1.98,-1.98,-1.99
391.85,-1.34,0.64,-1.34,0.64,-0.63,-0.59,-1.97,-1.97,-1.98
395.77,-1.34,0.63,-1.34,0.63,-0.63,-0.58,-1.97,-1.97,-1.97
399.73,-1.34,0.62,-1.34,0.62,-0.62,-0.57,-1.96,-1.96,-1.96
403.72,-1.34,0.61,-1.34,0.61,-0.61,-0.56,-1.95,-1.95,-1.95
407.76,-1.34,0.60,-1.34,0.60,-0.60,-0.55,-1.94,-1.94,-1.94
411.84,-1.34,0.59,-1.34,0.59,-0.59,-0.54,-1.93,-1.93,-1.93
415.96,-1.34,0.58,-1.34,0.58,-0.58,-0.53,-1.92,-1.92,-1.92
420.12,-1.34,0.57,-1.34,0.57,-0.57,-0.51,-1.91,-1.91,-1.91
