frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
43.90,5.94,-2.78,5.94,-2.78,2.76,2.75,8.70,8.70,8.72
44.33,5.94,-2.73,5.94,-2.73,2.73,2.72,8.67,8.67,8.66
44.78,5.90,-2.71,5.90,-2.71,2.69,2.69,8.59,8.59,8.61
45.23,5.89,-2.66,5.89,-2.66,2.66,2.66,8.55,8.55,8.55
45.68,5.85,-2.64,5.85,-2.64,2.63,2.62,8.48,8.48,8.49
46.13,5.85,-2.57,5.85,-2.57,2.60,2.59,8.44,8.44,8.41
46.60,5.80,-2.57,5.80,-2.57,2.56,2.56,8.36,8.36,8.37
47.06,5.80,-2.53,5.80,-2.53,2.53,2.52,8.33,8.33,8.32
47.53,5.75,-2.53,5.75,-2.53,2.50,2.49,8.25,8.25,8.27
48.01,5.75,-2.47,5.75,-2.47,2.47,2.45,8.22,8.22,8.22
48.49,5.71,-2.43,5.71,-2.43,2.44,2.42,8.14,8.14,8.14
48.97,5.69,-2.40,5.69,-2.40,2.40,2.38,8.09,8.09,8.08
49.46,5.66,-2.38,5.66,-2.38,2.37,2.35,8.03,8.03,8.03
49.96,5.63,-2.34,5.63,-2.34,2.34,2.31,7.97,7.97,7.97
50.46,5.61,-2.30,5.61,-2.30,2.30,2.27,7.91,7.91,7.91
50.96,5.57,-2.28,5.57,-2.28,2.26,2.24,7.83,7.83,7.84
51.47,5.56,-2.22,5.56,-2.22,2.23,2.20,7.78,7.78,7.77
51.99,5.52,-2.20,5.52,-2.20,2.19,2.16,7.71,7.71,7.72
52.51,5.49,-2.15,5.49,-2.15,2.14,2.13,7.63,7.63,7.64
53.03,5.48,-2.11,5.48,-2.11,2.10,2.09,7.58,7.58,7.58
53.56,5.45,-2.06,5.45,-2.06,2.06,2.05,7.51,7.51,7.50
54.10,5.43,-2.01,5.43,-2.01,2.02,2.01,7.45,7.45,7.44
54.64,5.39,-1.99,5.39,-1.99,1.98,1.97,7.37,7.37,7.38
55.18,5.38,-1.93,5.38,-1.93,1.94,1.93,7.31,7.31,7.30
55.74,5.34,-1.90,5.34,-1.90,1.90,1.89,7.23,7.23,7.24
56.29,5.32,-1.85,5.32,-1.85,1.86,1.86,7.17,7.17,7.16
56.86,5.29,-1.83,5.29,-1.83,1.82,1.82,7.11,7.11,7.12
57.42,5.24,-1.80,5.24,-1.80,1.78,1.78,7.02,7.02,7.03
58.00,5.23,-1.73,5.23,-1.73,1.74,1.73,6.97,6.97,6.96
58.58,5.20,-1.69,5.20,-1.69,1.70,1.69,6.90,6.90,6.89
59.16,5.15,-1.67,5.15,-1.67,1.65,1.65,6.80,6.80,6.81
59.76,5.14,-1.61,5.14,-1.61,1.61,1.61,6.75,6.75,6.75
60.35,5.10,-1.57,5.10,-1.57,1.57,1.57,6.67,6.67,6.66
60.96,5.06,-1.54,5.06,-1.54,1.52,1.53,6.58,6.58,6.60
61.57,5.04,-1.48,5.04,-1.48,1.48,1.49,6.52,6.52,6.52
62.18,5.01,-1.43,5.01,-1.43,1.43,1.44,6.44,6.44,6.43
62.80,4.96,-1.40,4.96,-1.40,1.39,1.40,6.35,6.35,6.35
63.43,4.94,-1.35,4.94,-1.35,1.35,1.36,6.29,6.29,6.28
64.07,4.92,-1.29,4.92,-1.29,1.30,1.31,6.22,6.22,6.21
64.71,4.87,-1.28,4.87,-1.28,1.26,1.27,6.13,6.13,6.15
65.35,4.83,-1.22,4.83,-1.22,1.22,1.22,6.04,6.04,6.04
66.01,4.80,-1.18,4.80,-1.18,1.17,1.18,5.97,5.97,5.98
66.67,4.77,-1.13,4.77,-1.13,1.12,1.13,5.89,5.89,5.90
67.33,4.73,-1.08,4.73,-1.08,1.08,1.09,5.81,5.81,5.80
68.01,4.71,-1.03,4.71,-1.03,1.03,1.04,5.74,5.74,5.74
68.69,4.66,-0.98,4.66,-0.98,0.98,0.99,5.64,5.64,5.64
69.37,4.62,-0.95,4.62,-0.95,0.93,0.94,5.55,5.55,5.56
70.07,4.59,-0.87,4.59,-0.87,0.88,0.88,5.47,5.47,5.46
70.77,4.56,-0.84,4.56,-0.84,0.83,0.82,5.39,5.39,5.39
71.48,4.53,-0.78,4.53,-0.78,0.78,0.77,5.31,5.31,5.31
72.19,4.50,-0.73,4.50,-0.73,0.73,0.72,5.23,5.23,5.22
72.91,4.45,-0.69,4.45,-0.69,0.68,0.68,5.13,5.13,5.13
73.64,4.41,-0.65,4.41,-0.65,0.63,0.64,5.04,5.04,5.05
74.38,4.38,-0.57,4.38,-0.57,0.59,0.60,4.97,4.97,4.95
75.12,4.33,-0.56,4.33,-0.56,0.54,0.55,4.87,4.87,4.88
75.87,4.30,-0.48,4.30,-0.48,0.49,0.50,4.79,4.79,4.77
76.63,4.26,-0.46,4.26,-0.46,0.44,0.45,4.70,4.70,4.71
77.40,4.22,-0.39,4.22,-0.39,0.39,0.39,4.61,4.61,4.61
78.17,4.18,-0.34,4.18,-0.34,0.34,0.34,4.52,4.52,4.51
78.95,4.15,-0.29,4.15,-0.29,0.29,0.28,4.43,4.43,4.43
79.74,4.10,-0.23,4.10,-0.23,0.23,0.22,4.33,4.33,4.32
80.54,4.06,-0.20,4.06,-0.20,0.18,0.17,4.24,4.24,4.25
81.35,4.03,-0.13,4.03,-0.13,0.13,0.12,4.16,4.16,4.16
82.16,3.98,-0.07,3.98,-0.07,0.08,0.07,4.05,4.05,4.04
82.98,3.95,-0.03,3.95,-0.03,0.02,0.02,3.97,3.97,3.97
83.81,3.89,0.01,3.89,0.01,-0.03,-0.02,3.86,3.86,3.87
84.65,3.86,0.09,3.86,0.09,-0.08,-0.07,3.78,3.78,3.76
85.50,3.82,0.13,3.82,0.13,-0.13,-0.12,3.69,3.69,3.69
86.35,3.77,0.17,3.77,0.17,-0.18,-0.17,3.59,3.59,3.59
87.22,3.73,0.24,3.73,0.24,-0.23,-0.22,3.50,3.50,3.49
88.09,3.69,0.28,3.69,0.28,-0.28,-0.28,3.40,3.40,3.41
88.97,3.63,0.31,3.63,0.31,-0.34,-0.33,3.29,3.29,3.32
89.86,3.60,0.39,3.60,0.39,-0.39,-0.39,3.21,3.21,3.21
90.76,3.55,0.43,3.55,0.43,-0.44,-0.44,3.11,3.11,3.12
91.66,3.52,0.50,3.52,0.50,-0.49,-0.49,3.03,3.03,3.01
92.58,3.46,0.53,3.46,0.53,-0.54,-0.55,2.92,2.92,2.92
93.51,3.42,0.60,3.42,0.60,-0.60,-0.60,2.82,2.82,2.82
94.44,3.38,0.64,3.38,0.64,-0.65,-0.66,2.73,2.73,2.73
95.39,3.32,0.69,3.32,0.69,-0.70,-0.71,2.62,2.62,2.63
96.34,3.28,0.74,3.28,0.74,-0.75,-0.76,2.53,2.53,2.53
97.30,3.24,0.81,3.24,0.81,-0.80,-0.81,2.44,2.44,2.42
98.28,3.18,0.85,3.18,0.85,-0.85,-0.85,2.33,2.33,2.33
99.26,3.13,0.89,3.13,0.89,-0.90,-0.90,2.23,2.23,2.23
100.25,3.08,0.92,3.08,0.92,-0.94,-0.94,2.14,2.14,2.15
101.25,3.03,0.98,3.03,0.98,-0.99,-0.98,2.04,2.04,2.04
102.27,2.98,1.04,2.98,1.04,-1.03,-1.03,1.95,1.95,1.94
103.29,2.93,1.08,2.93,1.08,-1.08,-1.07,1.85,1.85,1.84
104.32,2.88,1.13,2.88,1.13,-1.12,-1.12,1.76,1.76,1.74
105.37,2.81,1.15,2.81,1.15,-1.17,-1.16,1.64,1.64,1.66
106.42,2.75,1.20,2.75,1.20,-1.21,-1.21,1.54,1.54,1.54
107.48,2.70,1.24,2.70,1.24,-1.26,-1.26,1.44,1.44,1.45
108.56,2.66,1.30,2.66,1.30,-1.30,-1.31,1.36,1.36,1.36
109.64,2.61,1.36,2.61,1.36,-1.35,-1.35,1.26,1.26,1.24
110.74,2.54,1.38,2.54,1.38,-1.40,-1.39,1.14,1.14,1.15
111.85,2.50,1.45,2.50,1.45,-1.45,-1.44,1.05,1.05,1.05
112.97,2.45,1.48,2.45,1.48,-1.50,-1.49,0.95,0.95,0.97
114.10,2.39,1.53,2.39,1.53,-1.55,-1.55,0.84,0.84,0.86
115.24,2.36,1.59,2.36,1.59,-1.59,-1.59,0.77,0.77,0.77
116.39,2.31,1.65,2.31,1.65,-1.64,-1.63,0.67,0.67,0.65
117.55,2.27,1.67,2.27,1.67,-1.69,-1.68,0.58,0.58,0.59
118.73,2.22,1.73,2.22,1.73,-1.73,-1.73,0.49,0.49,0.49
119.92,2.19,1.76,2.19,1.76,-1.76,-1.76,0.43,0.43,0.43
121.12,2.14,1.79,2.14,1.79,-1.79,-1.79,0.35,0.35,0.35
122.33,2.10,1.82,2.10,1.82,-1.81,-1.81,0.29,0.29,0.28
123.55,2.05,1.83,2.05,1.83,-1.83,-1.83,0.22,0.22,0.21
124.79,2.00,1.83,2.00,1.83,-1.84,-1.84,0.16,0.16,0.17
126.03,1.96,1.85,1.96,1.85,-1.84,-1.84,0.12,0.12,0.10
127.29,1.91,1.83,1.91,1.83,-1.84,-1.84,0.07,0.07,0.07
128.57,1.85,1.82,1.85,1.82,-1.83,-1.83,0.02,0.02,0.03
129.85,1.82,1.82,1.82,1.82,-1.83,-1.83,-0.01,-0.01,-0.01
131.15,1.77,1.82,1.77,1.82,-1.82,-1.83,-0.05,-0.05,-0.06
132.46,1.72,1.81,1.72,1.81,-1.82,-1.82,-0.10,-0.10,-0.10
133.79,1.68,1.80,1.68,1.80,-1.81,-1.80,-0.13,-0.13,-0.13
135.12,1.63,1.80,1.63,1.80,-1.81,-1.80,-0.18,-0.18,-0.18
136.48,1.57,1.80,1.57,1.80,-1.81,-1.80,-0.24,-0.24,-0.23
137.84,1.54,1.82,1.54,1.82,-1.81,-1.81,-0.27,-0.27,-0.29
139.22,1.49,1.82,1.49,1.82,-1.81,-1.81,-0.32,-0.32,-0.34
140.61,1.42,1.80,1.42,1.80,-1.82,-1.82,-0.40,-0.40,-0.39
142.02,1.36,1.81,1.36,1.81,-1.82,-1.83,-0.46,-0.46,-0.45
143.44,1.30,1.82,1.30,1.82,-1.82,-1.83,-0.52,-0.52,-0.52
144.87,1.26,1.83,1.26,1.83,-1.83,-1.84,-0.57,-0.57,-0.58
146.32,1.21,1.82,1.21,1.82,-1.83,-1.83,-0.62,-0.62,-0.62
147.78,1.16,1.82,1.16,1.82,-1.83,-1.83,-0.67,-0.67,-0.67
149.26,1.11,1.83,1.11,1.83,-1.83,-1.83,-0.72,-0.72,-0.73
150.75,1.07,1.82,1.07,1.82,-1.82,-1.82,-0.75,-0.75,-0.76
152.26,1.02,1.82,1.02,1.82,-1.82,-1.81,-0.80,-0.80,-0.81
153.78,0.98,1.80,0.98,1.80,-1.81,-1.80,-0.83,-0.83,-0.83
155.32,0.93,1.79,0.93,1.79,-1.80,-1.79,-0.87,-0.87,-0.87
156.88,0.88,1.78,0.88,1.78,-1.78,-1.78,-0.90,-0.90,-0.90
158.44,0.84,1.76,0.84,1.76,-1.77,-1.76,-0.93,-0.93,-0.93
160.03,0.79,1.75,0.79,1.75,-1.75,-1.75,-0.96,-0.96,-0.97
161.63,0.74,1.73,0.74,1.73,-1.73,-1.73,-0.99,-0.99,-1.00
163.24,0.68,1.70,0.68,1.70,-1.71,-1.71,-1.04,-1.04,-1.03
164.88,0.63,1.69,0.63,1.69,-1.70,-1.70,-1.07,-1.07,-1.07
166.53,0.58,1.68,0.58,1.68,-1.69,-1.69,-1.11,-1.11,-1.11
168.19,0.52,1.66,0.52,1.66,-1.67,-1.67,-1.15,-1.15,-1.15
169.87,0.49,1.66,0.49,1.66,-1.66,-1.66,-1.17,-1.17,-1.18
171.57,0.44,1.64,0.44,1.64,-1.65,-1.65,-1.21,-1.21,-1.21
173.29,0.41,1.65,0.41,1.65,-1.64,-1.64,-1.23,-1.23,-1.25
175.02,0.35,1.63,0.35,1.63,-1.63,-1.63,-1.28,-1.28,-1.29
176.77,0.32,1.61,0.32,1.61,-1.62,-1.62,-1.30,-1.30,-1.30
178.54,0.27,1.60,0.27,1.60,-1.61,-1.61,-1.34,-1.34,-1.34
180.32,0.21,1.59,0.21,1.59,-1.59,-1.59,-1.38,-1.38,-1.39
182.13,0.18,1.57,0.18,1.57,-1.57,-1.57,-1.39,-1.39,-1.40
183.95,0.12,1.55,0.12,1.55,-1.54,-1.54,-1.42,-1.42,-1.44
185.79,0.07,1.50,0.07,1.50,-1.52,-1.51,-1.45,-1.45,-1.44
187.65,0.02,1.49,0.02,1.49,-1.49,-1.49,-1.47,-1.47,-1.48
189.52,-0.03,1.44,-0.03,1.44,-1.46,-1.46,-1.49,-1.49,-1.48
191.42,-0.09,1.43,-0.09,1.43,-1.43,-1.43,-1.52,-1.52,-1.53
193.33,-0.14,1.38,-0.14,1.38,-1.40,-1.40,-1.54,-1.54,-1.53
195.27,-0.19,1.37,-0.19,1.37,-1.36,-1.36,-1.55,-1.55,-1.57
197.22,-0.23,1.34,-0.23,1.34,-1.33,-1.33,-1.56,-1.56,-1.58
199.19,-0.29,1.28,-0.29,1.28,-1.29,-1.29,-1.58,-1.58,-1.58
201.18,-0.35,1.26,-0.35,1.26,-1.26,-1.26,-1.61,-1.61,-1.62
203.19,-0.39,1.22,-0.39,1.22,-1.22,-1.22,-1.61,-1.61,-1.62
205.23,-0.45,1.16,-0.45,1.16,-1.18,-1.18,-1.63,-1.63,-1.62
207.28,-0.50,1.11,-0.50,1.11,-1.13,-1.13,-1.64,-1.64,-1.62
209.35,-0.55,1.11,-0.55,1.11,-1.09,-1.09,-1.65,-1.65,-1.67
211.44,-0.61,1.05,-0.61,1.05,-1.06,-1.06,-1.67,-1.67,-1.67
213.56,-0.64,1.02,-0.64,1.02,-1.02,-1.02,-1.66,-1.66,-1.67
215.69,-0.70,0.96,-0.70,0.96,-0.98,-0.98,-1.68,-1.68,-1.67
217.85,-0.75,0.92,-0.75,0.92,-0.94,-0.95,-1.70,-1.70,-1.68
220.03,-0.78,0.93,-0.78,0.93,-0.91,-0.91,-1.69,-1.69,-1.72
222.23,-0.84,0.87,-0.84,0.87,-0.87,-0.87,-1.71,-1.71,-1.72
224.45,-0.89,0.82,-0.89,0.82,-0.83,-0.83,-1.72,-1.72,-1.72
226.70,-0.92,0.79,-0.92,0.79,-0.78,-0.79,-1.71,-1.71,-1.72
228.96,-0.98,0.73,-0.98,0.73,-0.74,-0.74,-1.72,-1.72,-1.72
231.25,-1.01,0.70,-1.01,0.70,-0.70,-0.70,-1.71,-1.71,-1.72
233.57,-1.06,0.65,-1.06,0.65,-0.66,-0.65,-1.72,-1.72,-1.72
235.90,-1.09,0.62,-1.09,0.62,-0.62,-0.62,-1.71,-1.71,-1.72
238.26,-1.15,0.56,-1.15,0.56,-0.58,-0.59,-1.73,-1.73,-1.72
240.64,-1.18,0.55,-1.18,0.55,-0.55,-0.55,-1.73,-1.73,-1.74
243.05,-1.23,0.50,-1.23,0.50,-0.52,-0.52,-1.75,-1.75,-1.74
245.48,-1.26,0.49,-1.26,0.49,-0.48,-0.48,-1.74,-1.74,-1.76
247.93,-1.29,0.46,-1.29,0.46,-0.45,-0.45,-1.74,-1.74,-1.76
250.41,-1.33,0.42,-1.33,0.42,-0.42,-0.42,-1.75,-1.75,-1.76
252.92,-1.37,0.38,-1.37,0.38,-0.39,-0.39,-1.76,-1.76,-1.76
255.45,-1.41,0.34,-1.41,0.34,-0.36,-0.36,-1.77,-1.77,-1.76
258.00,-1.42,0.33,-1.42,0.33,-0.32,-0.33,-1.74,-1.74,-1.76
260.58,-1.47,0.28,-1.47,0.28,-0.29,-0.29,-1.76,-1.76,-1.76
263.19,-1.50,0.25,-1.50,0.25,-0.26,-0.26,-1.76,-1.76,-1.76
265.82,-1.51,0.24,-1.51,0.24,-0.23,-0.23,-1.74,-1.74,-1.76
268.48,-1.56,0.19,-1.56,0.19,-0.20,-0.20,-1.76,-1.76,-1.76
271.16,-1.60,0.15,-1.60,0.15,-0.17,-0.17,-1.77,-1.77,-1.76
273.87,-1.61,0.14,-1.61,0.14,-0.14,-0.14,-1.75,-1.75,-1.76
276.61,-1.65,0.10,-1.65,0.10,-0.11,-0.11,-1.76,-1.76,-1.76
279.38,-1.67,0.08,-1.67,0.08,-0.08,-0.08,-1.75,-1.75,-1.76
282.17,-1.70,0.05,-1.70,0.05,-0.05,-0.05,-1.75,-1.75,-1.76
284.99,-1.75,0.00,-1.75,0.00,-0.02,-0.01,-1.77,-1.77,-1.76
287.84,-1.76,-0.01,-1.76,-0.01,0.01,0.02,-1.75,-1.75,-1.76
290.72,-1.79,-0.04,-1.79,-0.04,0.05,0.05,-1.75,-1.75,-1.76
293.63,-1.82,-0.07,-1.82,-0.07,0.08,0.08,-1.74,-1.74,-1.76
296.57,-1.84,-0.11,-1.84,-0.11,0.11,0.11,-1.73,-1.73,-1.74
299.53,-1.89,-0.16,-1.89,-0.16,0.14,0.14,-1.75,-1.75,-1.74
302.53,-1.89,-0.18,-1.89,-0.18,0.17,0.16,-1.72,-1.72,-1.72
305.55,-1.92,-0.21,-1.92,-0.21,0.20,0.19,-1.72,-1.72,-1.72
308.61,-1.93,-0.22,-1.93,-0.22,0.22,0.21,-1.71,-1.71,-1.72
311.69,-1.95,-0.24,-1.95,-0.24,0.24,0.24,-1.71,-1.71,-1.72
314.81,-1.98,-0.27,-1.98,-0.27,0.25,0.25,-1.73,-1.73,-1.72
317.96,-1.98,-0.27,-1.98,-0.27,0.26,0.27,-1.72,-1.72,-1.72
321.14,-1.98,-0.27,-1.98,-0.27,0.27,0.28,-1.71,-1.71,-1.72
324.35,-1.98,-0.27,-1.98,-0.27,0.28,0.28,-1.70,-1.70,-1.72
327.59,-2.00,-0.29,-2.00,-0.29,0.29,0.29,-1.71,-1.71,-1.72
330.87,-2.00,-0.29,-2.00,-0.29,0.29,0.29,-1.71,-1.71,-1.72
334.18,-2.02,-0.31,-2.02,-0.31,0.30,0.30,-1.72,-1.72,-1.72
337.52,-2.03,-0.32,-2.03,-0.32,0.31,0.30,-1.72,-1.72,-1.72
340.90,-2.03,-0.32,-2.03,-0.32,0.31,0.31,-1.72,-1.72,-1.72
344.30,-2.03,-0.32,-2.03,-0.32,0.31,0.32,-1.72,-1.72,-1.72
347.75,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.71,-1.71,-1.72
351.23,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.71,-1.71,-1.72
354.74,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.71,-1.71,-1.72
358.28,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.71,-1.71,-1.72
361.87,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.71,-1.71,-1.72
365.49,-2.03,-0.32,-2.03,-0.32,0.32,0.31,-1.72,-1.72,-1.72
369.14,-2.03,-0.32,-2.03,-0.32,0.32,0.31,-1.72,-1.72,-1.72
372.83,-2.03,-0.32,-2.03,-0.32,0.32,0.31,-1.72,-1.72,-1.72
376.56,-2.03,-0.32,-2.03,-0.32,0.32,0.31,-1.72,-1.72,-1.72
380.33,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.72,-1.72,-1.72
384.13,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.72,-1.72,-1.72
387.97,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.72,-1.72,-1.72
391.85,-2.03,-0.32,-2.03,-0.32,0.32,0.31,-1.72,-1.72,-1.72
395.77,-2.03,-0.32,-2.03,-0.32,0.32,0.31,-1.72,-1.72,-1.72
399.73,-2.03,-0.32,-2.03,-0.32,0.32,0.31,-1.72,-1.72,-1.72
403.72,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.72,-1.72,-1.72
407.76,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.72,-1.72,-1.72
411.84,-2.03,-0.32,-2.03,-0.32,0.32,0.31,-1.72,-1.72,-1.72
415.96,-2.03,-0.32,-2.03,-0.32,0.32,0.31,-1.72,-1.72,-1.72
420.12,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.71,-1.71,-1.72
424.32,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.71,-1.71,-1.72
428.56,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.71,-1.71,-1.72
432.85,-2.03,-0.32,-2.03,-0.32,0.32,0.31,-1.71,-1.71,-1.72
437.18,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.71,-1.71,-1.72
441.55,-2.03,-0.32,-2.03,-0.32,0.32,0.32,-1.71,-1.71,-1.72
445.96,-2.03,-0.32,-2.03,-0.32,0.31,0.32,-1.72,-1.72,-1.72
450.42,-2.03,-0.32,-2.03,-0.32,0.31,0.31,-1.72,-1.72,-1.72
454.93,-2.03,-0.30,-2.03,-0.30,0.30,0.29,-1.73,-1.73,-1.74
459.48,-2.03,-0.30,-2.03,-0.30,0.29,0.28,-1.74,-1.74,-1.74
464.07,-2.03,-0.30,-2.03,-0.30,0.28,0.27,-1.75,-1.75,-1.74
