frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
47.53,5.75,-0.34,5.75,-0.34,0.33,0.32,6.08,6.08,6.09
48.01,5.75,-0.34,5.75,-0.34,0.35,0.34,6.10,6.10,6.09
48.49,5.71,-0.38,5.71,-0.38,0.37,0.36,6.08,6.08,6.09
48.97,5.69,-0.40,5.69,-0.40,0.40,0.39,6.09,6.09,6.09
49.46,5.66,-0.43,5.66,-0.43,0.43,0.43,6.09,6.09,6.09
49.96,5.63,-0.46,5.63,-0.46,0.46,0.46,6.09,6.09,6.09
50.46,5.61,-0.48,5.61,-0.48,0.49,0.49,6.09,6.09,6.09
50.96,5.57,-0.52,5.57,-0.52,0.51,0.51,6.08,6.08,6.09
51.47,5.56,-0.53,5.56,-0.53,0.53,0.52,6.09,6.09,6.09
51.99,5.52,-0.57,5.52,-0.57,0.55,0.54,6.07,6.07,6.09
52.51,5.49,-0.60,5.49,-0.60,0.57,0.56,6.06,6.06,6.09
53.03,5.48,-0.57,5.48,-0.57,0.58,0.58,6.06,6.06,6.05
53.56,5.45,-0.60,5.45,-0.60,0.60,0.61,6.05,6.05,6.05
54.10,5.43,-0.61,5.43,-0.61,0.61,0.63,6.04,6.04,6.04
54.64,5.39,-0.61,5.39,-0.61,0.62,0.63,6.01,6.01,6.00
55.18,5.38,-0.62,5.38,-0.62,0.63,0.64,6.00,6.00,6.00
55.74,5.34,-0.66,5.34,-0.66,0.64,0.64,5.98,5.98,6.00
56.29,5.32,-0.63,5.32,-0.63,0.65,0.64,5.97,5.97,5.95
56.86,5.29,-0.66,5.29,-0.66,0.67,0.65,5.96,5.96,5.95
57.42,5.24,-0.71,5.24,-0.71,0.68,0.67,5.92,5.92,5.95
58.00,5.23,-0.69,5.23,-0.69,0.70,0.68,5.93,5.93,5.92
58.58,5.20,-0.71,5.20,-0.71,0.71,0.70,5.91,5.91,5.91
59.16,5.15,-0.76,5.15,-0.76,0.73,0.72,5.88,5.88,5.91
59.76,5.14,-0.73,5.14,-0.73,0.74,0.74,5.88,5.88,5.87
60.35,5.10,-0.76,5.10,-0.76,0.76,0.76,5.86,5.86,5.86
60.96,5.06,-0.80,5.06,-0.80,0.77,0.78,5.83,5.83,5.86
61.57,5.04,-0.77,5.04,-0.77,0.79,0.81,5.83,5.83,5.81
62.18,5.01,-0.80,5.01,-0.80,0.81,0.83,5.82,5.82,5.81
62.80,4.96,-0.85,4.96,-0.85,0.82,0.85,5.78,5.78,5.81
63.43,4.94,-0.83,4.94,-0.83,0.84,0.86,5.78,5.78,5.77
64.07,4.92,-0.85,4.92,-0.85,0.86,0.88,5.78,5.78,5.77
64.71,4.87,-0.90,4.87,-0.90,0.88,0.90,5.75,5.75,5.77
65.35,4.83,-0.91,4.83,-0.91,0.90,0.91,5.73,5.73,5.74
66.01,4.80,-0.92,4.80,-0.92,0.92,0.92,5.72,5.72,5.72
66.67,4.77,-0.95,4.77,-0.95,0.94,0.94,5.71,5.71,5.72
67.33,4.73,-0.95,4.73,-0.95,0.96,0.95,5.69,5.69,5.68
68.01,4.71,-0.96,4.71,-0.96,0.97,0.96,5.68,5.68,5.67
68.69,4.66,-1.01,4.66,-1.01,0.99,0.97,5.65,5.65,5.67
69.37,4.62,-1.01,4.62,-1.01,1.00,0.99,5.62,5.62,5.63
70.07,4.59,-1.04,4.59,-1.04,1.02,1.01,5.61,5.61,5.63
70.77,4.56,-1.02,4.56,-1.02,1.04,1.02,5.60,5.60,5.58
71.48,4.53,-1.05,4.53,-1.05,1.06,1.05,5.59,5.59,5.58
72.19,4.50,-1.08,4.50,-1.08,1.07,1.07,5.57,5.57,5.58
72.91,4.45,-1.08,4.45,-1.08,1.09,1.09,5.54,5.54,5.53
73.64,4.41,-1.12,4.41,-1.12,1.11,1.11,5.52,5.52,5.53
74.38,4.38,-1.13,4.38,-1.13,1.13,1.13,5.50,5.50,5.51
75.12,4.33,-1.16,4.33,-1.16,1.14,1.15,5.47,5.47,5.49
75.87,4.30,-1.16,4.30,-1.16,1.16,1.16,5.46,5.46,5.46
76.63,4.26,-1.18,4.26,-1.18,1.17,1.17,5.43,5.43,5.44
77.40,4.22,-1.17,4.22,-1.17,1.18,1.18,5.40,5.40,5.39
78.17,4.18,-1.20,4.18,-1.20,1.19,1.18,5.37,5.37,5.38
78.95,4.15,-1.20,4.15,-1.20,1.20,1.19,5.35,5.35,5.35
79.74,4.10,-1.22,4.10,-1.22,1.21,1.20,5.31,5.31,5.32
80.54,4.06,-1.23,4.06,-1.23,1.22,1.21,5.28,5.28,5.29
81.35,4.03,-1.22,4.03,-1.22,1.23,1.23,5.26,5.26,5.25
82.16,3.98,-1.24,3.98,-1.24,1.24,1.24,5.22,5.22,5.22
82.98,3.95,-1.24,3.95,-1.24,1.25,1.25,5.20,5.20,5.19
83.81,3.89,-1.27,3.89,-1.27,1.26,1.26,5.15,5.15,5.16
84.65,3.86,-1.27,3.86,-1.27,1.27,1.27,5.13,5.13,5.13
85.50,3.82,-1.28,3.82,-1.28,1.28,1.28,5.10,5.10,5.10
86.35,3.77,-1.30,3.77,-1.30,1.29,1.29,5.06,5.06,5.07
87.22,3.73,-1.31,3.73,-1.31,1.30,1.31,5.03,5.03,5.04
88.09,3.69,-1.32,3.69,-1.32,1.31,1.32,5.00,5.00,5.01
88.97,3.63,-1.34,3.63,-1.34,1.32,1.33,4.95,4.95,4.97
89.86,3.60,-1.33,3.60,-1.33,1.33,1.34,4.93,4.93,4.93
90.76,3.55,-1.34,3.55,-1.34,1.34,1.35,4.89,4.89,4.89
91.66,3.52,-1.34,3.52,-1.34,1.35,1.36,4.87,4.87,4.86
92.58,3.46,-1.37,3.46,-1.37,1.36,1.36,4.82,4.82,4.83
93.51,3.42,-1.37,3.42,-1.37,1.37,1.37,4.79,4.79,4.79
94.44,3.38,-1.38,3.38,-1.38,1.39,1.38,4.76,4.76,4.76
95.39,3.32,-1.42,3.32,-1.42,1.40,1.39,4.72,4.72,4.74
96.34,3.28,-1.42,3.28,-1.42,1.42,1.40,4.70,4.70,4.70
97.30,3.24,-1.43,3.24,-1.43,1.44,1.42,4.68,4.68,4.67
98.28,3.18,-1.47,3.18,-1.47,1.46,1.45,4.64,4.64,4.65
99.26,3.13,-1.48,3.13,-1.48,1.48,1.47,4.61,4.61,4.61
100.25,3.08,-1.50,3.08,-1.50,1.50,1.50,4.58,4.58,4.58
101.25,3.03,-1.53,3.03,-1.53,1.52,1.53,4.55,4.55,4.56
102.27,2.98,-1.54,2.98,-1.54,1.54,1.56,4.52,4.52,4.52
103.29,2.93,-1.55,2.93,-1.55,1.56,1.59,4.49,4.49,4.48
104.32,2.88,-1.58,2.88,-1.58,1.58,1.61,4.46,4.46,4.46
105.37,2.81,-1.61,2.81,-1.61,1.60,1.62,4.41,4.41,4.42
106.42,2.75,-1.64,2.75,-1.64,1.62,1.63,4.37,4.37,4.39
107.48,2.70,-1.65,2.70,-1.65,1.63,1.64,4.33,4.33,4.35
108.56,2.66,-1.65,2.66,-1.65,1.65,1.64,4.30,4.30,4.31
109.64,2.61,-1.64,2.61,-1.64,1.66,1.64,4.26,4.26,4.25
110.74,2.54,-1.67,2.54,-1.67,1.66,1.65,4.20,4.20,4.21
111.85,2.50,-1.67,2.50,-1.67,1.67,1.65,4.17,4.17,4.17
112.97,2.45,-1.66,2.45,-1.66,1.67,1.66,4.12,4.12,4.11
114.10,2.39,-1.69,2.39,-1.69,1.67,1.67,4.06,4.06,4.08
115.24,2.36,-1.67,2.36,-1.67,1.67,1.67,4.03,4.03,4.03
116.39,2.31,-1.68,2.31,-1.68,1.67,1.68,3.98,3.98,3.99
117.55,2.27,-1.67,2.27,-1.67,1.67,1.68,3.94,3.94,3.94
118.73,2.22,-1.69,2.22,-1.69,1.67,1.68,3.89,3.89,3.91
119.92,2.19,-1.66,2.19,-1.66,1.67,1.68,3.86,3.86,3.85
121.12,2.14,-1.67,2.14,-1.67,1.67,1.68,3.81,3.81,3.81
122.33,2.10,-1.67,2.10,-1.67,1.68,1.68,3.78,3.78,3.77
123.55,2.05,-1.69,2.05,-1.69,1.68,1.68,3.73,3.73,3.74
124.79,2.00,-1.69,2.00,-1.69,1.68,1.68,3.68,3.68,3.69
126.03,1.96,-1.69,1.96,-1.69,1.69,1.68,3.65,3.65,3.65
127.29,1.91,-1.69,1.91,-1.69,1.69,1.68,3.60,3.60,3.60
128.57,1.85,-1.72,1.85,-1.72,1.70,1.69,3.55,3.55,3.57
129.85,1.82,-1.69,1.82,-1.69,1.70,1.70,3.52,3.52,3.51
131.15,1.77,-1.71,1.77,-1.71,1.71,1.71,3.48,3.48,3.48
132.46,1.72,-1.72,1.72,-1.72,1.71,1.72,3.43,3.43,3.44
133.79,1.68,-1.72,1.68,-1.72,1.72,1.73,3.40,3.40,3.40
135.12,1.63,-1.73,1.63,-1.73,1.72,1.73,3.35,3.35,3.36
136.48,1.57,-1.74,1.57,-1.74,1.73,1.73,3.30,3.30,3.31
137.84,1.54,-1.73,1.54,-1.73,1.74,1.73,3.28,3.28,3.27
139.22,1.49,-1.73,1.49,-1.73,1.75,1.74,3.24,3.24,3.22
140.61,1.42,-1.76,1.42,-1.76,1.76,1.75,3.18,3.18,3.18
142.02,1.36,-1.77,1.36,-1.77,1.76,1.75,3.12,3.12,3.13
143.44,1.30,-1.78,1.30,-1.78,1.77,1.76,3.07,3.07,3.08
144.87,1.26,-1.78,1.26,-1.78,1.77,1.76,3.03,3.03,3.04
146.32,1.21,-1.78,1.21,-1.78,1.77,1.77,2.98,2.98,2.99
147.78,1.16,-1.78,1.16,-1.78,1.77,1.77,2.93,2.93,2.94
149.26,1.11,-1.77,1.11,-1.77,1.76,1.76,2.87,2.87,2.88
150.75,1.07,-1.75,1.07,-1.75,1.76,1.75,2.82,2.82,2.82
152.26,1.02,-1.74,1.02,-1.74,1.75,1.75,2.77,2.77,2.76
153.78,0.98,-1.73,0.98,-1.73,1.74,1.74,2.72,2.72,2.71
155.32,0.93,-1.74,0.93,-1.74,1.74,1.74,2.67,2.67,2.67
156.88,0.88,-1.74,0.88,-1.74,1.73,1.74,2.61,2.61,2.62
158.44,0.84,-1.73,0.84,-1.73,1.73,1.74,2.57,2.57,2.57
160.03,0.79,-1.74,0.79,-1.74,1.73,1.75,2.52,2.52,2.53
161.63,0.74,-1.74,0.74,-1.74,1.73,1.74,2.47,2.47,2.48
163.24,0.68,-1.73,0.68,-1.73,1.73,1.73,2.41,2.41,2.41
164.88,0.63,-1.72,0.63,-1.72,1.73,1.72,2.35,2.35,2.35
166.53,0.58,-1.72,0.58,-1.72,1.72,1.72,2.30,2.30,2.30
168.19,0.52,-1.73,0.52,-1.73,1.71,1.72,2.23,2.23,2.25
169.87,0.49,-1.71,0.49,-1.71,1.71,1.71,2.20,2.20,2.20
171.57,0.44,-1.71,0.44,-1.71,1.70,1.71,2.14,2.14,2.15
173.29,0.41,-1.68,0.41,-1.68,1.69,1.70,2.10,2.10,2.09
175.02,0.35,-1.69,0.35,-1.69,1.68,1.69,2.03,2.03,2.04
176.77,0.32,-1.67,0.32,-1.67,1.68,1.68,1.99,1.99,1.99
178.54,0.27,-1.68,0.27,-1.68,1.67,1.67,1.94,1.94,1.95
180.32,0.21,-1.67,0.21,-1.67,1.67,1.67,1.87,1.87,1.88
182.13,0.18,-1.65,0.18,-1.65,1.66,1.66,1.84,1.84,1.83
183.95,0.12,-1.67,0.12,-1.67,1.66,1.66,1.78,1.78,1.79
185.79,0.07,-1.67,0.07,-1.67,1.67,1.67,1.74,1.74,1.74
187.65,0.02,-1.67,0.02,-1.67,1.67,1.67,1.69,1.69,1.69
189.52,-0.03,-1.67,-0.03,-1.67,1.67,1.67,1.64,1.64,1.64
191.42,-0.09,-1.69,-0.09,-1.69,1.67,1.67,1.58,1.58,1.60
193.33,-0.14,-1.68,-0.14,-1.68,1.67,1.68,1.53,1.53,1.54
195.27,-0.19,-1.68,-0.19,-1.68,1.67,1.68,1.48,1.48,1.49
197.22,-0.23,-1.67,-0.23,-1.67,1.67,1.68,1.44,1.44,1.44
199.19,-0.29,-1.67,-0.29,-1.67,1.67,1.67,1.38,1.38,1.38
201.18,-0.35,-1.68,-0.35,-1.68,1.67,1.67,1.32,1.32,1.33
203.19,-0.39,-1.66,-0.39,-1.66,1.67,1.67,1.28,1.28,1.27
205.23,-0.45,-1.67,-0.45,-1.67,1.67,1.67,1.22,1.22,1.22
207.28,-0.50,-1.68,-0.50,-1.68,1.67,1.67,1.17,1.17,1.18
209.35,-0.55,-1.68,-0.55,-1.68,1.66,1.67,1.11,1.11,1.13
211.44,-0.61,-1.67,-0.61,-1.67,1.66,1.67,1.05,1.05,1.06
213.56,-0.64,-1.65,-0.64,-1.65,1.66,1.66,1.02,1.02,1.01
215.69,-0.70,-1.65,-0.70,-1.65,1.65,1.66,0.95,0.95,0.95
217.85,-0.75,-1.65,-0.75,-1.65,1.65,1.65,0.90,0.90,0.90
220.03,-0.78,-1.64,-0.78,-1.64,1.65,1.65,0.87,0.87,0.86
222.23,-0.84,-1.65,-0.84,-1.65,1.64,1.64,0.80,0.80,0.81
224.45,-0.89,-1.65,-0.89,-1.65,1.64,1.64,0.75,0.75,0.76
226.70,-0.92,-1.63,-0.92,-1.63,1.63,1.63,0.71,0.71,0.71
228.96,-0.98,-1.64,-0.98,-1.64,1.63,1.63,0.65,0.65,0.66
231.25,-1.01,-1.62,-1.01,-1.62,1.62,1.62,0.61,0.61,0.61
233.57,-1.06,-1.62,-1.06,-1.62,1.62,1.62,0.55,0.55,0.56
235.90,-1.09,-1.59,-1.09,-1.59,1.61,1.61,0.52,0.52,0.50
238.26,-1.15,-1.62,-1.15,-1.62,1.60,1.60,0.45,0.45,0.47
240.64,-1.18,-1.59,-1.18,-1.59,1.59,1.59,0.41,0.41,0.41
243.05,-1.23,-1.59,-1.23,-1.59,1.58,1.58,0.35,0.35,0.36
245.48,-1.26,-1.57,-1.26,-1.57,1.58,1.57,0.31,0.31,0.31
247.93,-1.29,-1.57,-1.29,-1.57,1.57,1.56,0.27,0.27,0.28
250.41,-1.33,-1.55,-1.33,-1.55,1.55,1.55,0.22,0.22,0.22
252.92,-1.37,-1.56,-1.37,-1.56,1.54,1.53,0.17,0.17,0.19
255.45,-1.41,-1.54,-1.41,-1.54,1.53,1.52,0.12,0.12,0.13
258.00,-1.42,-1.50,-1.42,-1.50,1.51,1.50,0.09,0.09,0.08
260.58,-1.47,-1.50,-1.47,-1.50,1.50,1.49,0.02,0.02,0.03
263.19,-1.50,-1.49,-1.50,-1.49,1.48,1.47,-0.02,-0.02,-0.01
265.82,-1.51,-1.45,-1.51,-1.45,1.46,1.46,-0.05,-0.05,-0.06
268.48,-1.56,-1.45,-1.56,-1.45,1.45,1.44,-0.11,-0.11,-0.11
271.16,-1.60,-1.45,-1.60,-1.45,1.43,1.43,-0.17,-0.17,-0.15
273.87,-1.61,-1.41,-1.61,-1.41,1.42,1.43,-0.19,-0.19,-0.20
276.61,-1.65,-1.42,-1.65,-1.42,1.41,1.42,-0.24,-0.24,-0.23
279.38,-1.67,-1.40,-1.67,-1.40,1.40,1.42,-0.27,-0.27,-0.27
282.17,-1.70,-1.39,-1.70,-1.39,1.39,1.41,-0.31,-0.31,-0.31
284.99,-1.75,-1.41,-1.75,-1.41,1.39,1.40,-0.36,-0.36,-0.34
287.84,-1.76,-1.38,-1.76,-1.38,1.38,1.38,-0.38,-0.38,-0.38
290.72,-1.79,-1.36,-1.79,-1.36,1.37,1.37,-0.42,-0.42,-0.43
293.63,-1.82,-1.36,-1.82,-1.36,1.36,1.36,-0.46,-0.46,-0.46
296.57,-1.84,-1.35,-1.84,-1.35,1.35,1.35,-0.49,-0.49,-0.49
299.53,-1.89,-1.37,-1.89,-1.37,1.34,1.34,-0.55,-0.55,-0.52
302.53,-1.89,-1.32,-1.89,-1.32,1.33,1.33,-0.56,-0.56,-0.57
305.55,-1.92,-1.31,-1.92,-1.31,1.31,1.31,-0.61,-0.61,-0.61
308.61,-1.93,-1.29,-1.93,-1.29,1.29,1.29,-0.64,-0.64,-0.64
311.69,-1.95,-1.28,-1.95,-1.28,1.27,1.27,-0.68,-0.68,-0.67
314.81,-1.98,-1.27,-1.98,-1.27,1.25,1.25,-0.73,-0.73,-0.71
317.96,-1.98,-1.22,-1.98,-1.22,1.23,1.23,-0.76,-0.76,-0.76
321.14,-1.98,-1.20,-1.98,-1.20,1.20,1.21,-0.78,-0.78,-0.78
324.35,-1.98,-1.18,-1.98,-1.18,1.18,1.18,-0.80,-0.80,-0.80
327.59,-2.00,-1.15,-2.00,-1.15,1.16,1.16,-0.84,-0.84,-0.85
330.87,-2.00,-1.14,-2.00,-1.14,1.14,1.13,-0.87,-0.87,-0.86
334.18,-2.02,-1.12,-2.02,-1.12,1.11,1.11,-0.91,-0.91,-0.90
337.52,-2.03,-1.09,-2.03,-1.09,1.09,1.09,-0.94,-0.94,-0.94
340.90,-2.03,-1.09,-2.03,-1.09,1.07,1.07,-0.96,-0.96,-0.94
344.30,-2.03,-1.04,-2.03,-1.04,1.05,1.05,-0.98,-0.98,-0.99
347.75,-2.03,-1.04,-2.03,-1.04,1.03,1.03,-1.01,-1.01,-0.99
351.23,-2.03,-0.99,-2.03,-0.99,1.00,1.01,-1.03,-1.03,-1.04
354.74,-2.03,-0.99,-2.03,-0.99,0.98,0.99,-1.05,-1.05,-1.04
358.28,-2.03,-0.95,-2.03,-0.95,0.96,0.97,-1.07,-1.07,-1.08
361.87,-2.03,-0.95,-2.03,-0.95,0.95,0.94,-1.09,-1.09,-1.08
365.49,-2.03,-0.95,-2.03,-0.95,0.93,0.92,-1.10,-1.10,-1.08
369.14,-2.03,-0.90,-2.03,-0.90,0.91,0.90,-1.12,-1.12,-1.13
372.83,-2.03,-0.90,-2.03,-0.90,0.89,0.88,-1.14,-1.14,-1.13
376.56,-2.03,-0.89,-2.03,-0.89,0.88,0.87,-1.15,-1.15,-1.14
380.33,-2.03,-0.85,-2.03,-0.85,0.86,0.85,-1.17,-1.17,-1.18
384.13,-2.03,-0.85,-2.03,-0.85,0.84,0.84,-1.19,-1.19,-1.18
387.97,-2.03,-0.82,-2.03,-0.82,0.83,0.83,-1.20,-1.20,-1.21
391.85,-2.03,-0.81,-2.03,-0.81,0.81,0.81,-1.22,-1.22,-1.22
395.77,-2.03,-0.81,-2.03,-0.81,0.79,0.80,-1.24,-1.24,-1.22
399.73,-2.03,-0.78,-2.03,-0.78,0.78,0.78,-1.25,-1.25,-1.25
403.72,-2.03,-0.76,-2.03,-0.76,0.77,0.77,-1.26,-1.26,-1.27
407.76,-2.03,-0.76,-2.03,-0.76,0.75,0.75,-1.28,-1.28,-1.27
411.84,-2.03,-0.76,-2.03,-0.76,0.74,0.73,-1.29,-1.29,-1.27
415.96,-2.03,-0.71,-2.03,-0.71,0.73,0.72,-1.31,-1.31,-1.32
420.12,-2.03,-0.71,-2.03,-0.71,0.71,0.71,-1.32,-1.32,-1.32
424.32,-2.03,-0.71,-2.03,-0.71,0.70,0.70,-1.33,-1.33,-1.32
428.56,-2.03,-0.71,-2.03,-0.71,0.69,0.70,-1.34,-1.34,-1.32
432.85,-2.03,-0.67,-2.03,-0.67,0.68,0.69,-1.35,-1.35,-1.36
437.18,-2.03,-0.67,-2.03,-0.67,0.68,0.68,-1.35,-1.35,-1.36
441.55,-2.03,-0.67,-2.03,-0.67,0.67,0.68,-1.36,-1.36,-1.36
445.96,-2.03,-0.67,-2.03,-0.67,0.67,0.67,-1.36,-1.36,-1.36
450.42,-2.03,-0.67,-2.03,-0.67,0.66,0.66,-1.37,-1.37,-1.36
454.93,-2.03,-0.67,-2.03,-0.67,0.65,0.65,-1.38,-1.38,-1.36
459.48,-2.03,-0.66,-2.03,-0.66,0.64,0.64,-1.39,-1.39,-1.37
464.07,-2.03,-0.63,-2.03,-0.63,0.63,0.63,-1.40,-1.40,-1.40
468.71,-2.03,-0.62,-2.03,-0.62,0.61,0.62,-1.42,-1.42,-1.41
473.40,-2.00,-0.59,-2.00,-0.59,0.60,0.60,-1.40,-1.40,-1.41
478.13,-1.98,-0.57,-1.98,-0.57,0.59,0.59,-1.39,-1.39,-1.41
482.91,-1.98,-0.57,-1.98,-0.57,0.58,0.58,-1.40,-1.40,-1.41
