frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
44.78,-4.54,-10.89,-4.54,-10.89,10.88,10.92,6.34,6.33,6.35
45.23,-4.43,-10.77,-4.43,-10.77,10.74,10.87,6.31,6.31,6.34
45.68,-4.33,-10.65,-4.31,-10.64,10.60,10.81,6.27,6.29,6.33
46.13,-4.17,-10.48,-4.16,-10.47,10.45,10.73,6.29,6.29,6.31
46.60,-4.00,-10.30,-4.00,-10.30,10.30,10.63,6.31,6.31,6.30
47.06,-3.82,-10.10,-3.83,-10.12,10.16,10.51,6.34,6.32,6.29
47.53,-3.70,-9.97,-3.70,-9.98,10.01,10.36,6.32,6.31,6.27
48.01,-3.60,-9.86,-3.59,-9.85,9.87,10.19,6.27,6.28,6.26
48.49,-3.50,-9.74,-3.49,-9.74,9.74,9.99,6.24,6.24,6.24
48.97,-3.39,-9.62,-3.39,-9.62,9.61,9.78,6.22,6.22,6.23
49.46,-3.29,-9.50,-3.28,-9.50,9.49,9.56,6.20,6.20,6.21
49.96,-3.18,-9.37,-3.18,-9.37,9.37,9.33,6.19,6.19,6.20
50.46,-3.07,-9.25,-3.07,-9.25,9.25,9.11,6.18,6.18,6.18
50.96,-2.96,-9.12,-2.96,-9.12,9.13,8.90,6.17,6.17,6.16
51.47,-2.86,-9.00,-2.85,-9.00,9.00,8.72,6.14,6.15,6.14
51.99,-2.74,-8.86,-2.74,-8.87,8.87,8.56,6.13,6.13,6.13
52.51,-2.63,-8.73,-2.63,-8.74,8.72,8.44,6.09,6.09,6.11
53.03,-2.51,-8.59,-2.51,-8.60,8.57,8.34,6.07,6.06,6.09
53.56,-2.40,-8.46,-2.39,-8.45,8.42,8.28,6.02,6.03,6.07
54.10,-2.25,-8.29,-2.24,-8.28,8.27,8.22,6.02,6.03,6.04
54.64,-2.09,-8.11,-2.09,-8.11,8.12,8.18,6.03,6.03,6.02
55.18,-1.93,-7.93,-1.94,-7.94,7.98,8.13,6.05,6.04,6.00
55.74,-1.82,-7.79,-1.83,-7.80,7.84,8.09,6.02,6.02,5.98
56.29,-1.75,-7.70,-1.74,-7.69,7.72,8.02,5.97,5.98,5.95
56.86,-1.68,-7.60,-1.68,-7.60,7.60,7.94,5.93,5.93,5.93
57.42,-1.62,-7.52,-1.61,-7.51,7.50,7.84,5.88,5.89,5.90
58.00,-1.55,-7.42,-1.55,-7.42,7.41,7.71,5.86,5.86,5.88
58.58,-1.48,-7.33,-1.48,-7.33,7.32,7.57,5.84,5.84,5.85
59.16,-1.42,-7.24,-1.42,-7.24,7.24,7.41,5.82,5.82,5.82
59.76,-1.36,-7.15,-1.36,-7.15,7.15,7.24,5.79,5.79,5.79
60.35,-1.30,-7.06,-1.30,-7.06,7.06,7.06,5.76,5.76,5.76
60.96,-1.24,-6.97,-1.24,-6.97,6.97,6.88,5.73,5.73,5.73
61.57,-1.18,-6.88,-1.17,-6.87,6.87,6.71,5.69,5.70,5.70
62.18,-1.11,-6.77,-1.11,-6.77,6.77,6.56,5.67,5.67,5.67
62.80,-1.04,-6.67,-1.04,-6.67,6.67,6.41,5.63,5.63,5.63
63.43,-0.97,-6.57,-0.97,-6.57,6.56,6.30,5.59,5.59,5.60
64.07,-0.90,-6.46,-0.90,-6.46,6.45,6.20,5.55,5.55,5.56
64.71,-0.83,-6.36,-0.82,-6.35,6.34,6.13,5.51,5.52,5.53
65.35,-0.74,-6.23,-0.74,-6.23,6.23,6.07,5.49,5.49,5.49
66.01,-0.66,-6.11,-0.65,-6.11,6.12,6.03,5.46,5.47,5.45
66.67,-0.57,-5.98,-0.58,-6.00,6.02,5.99,5.45,5.44,5.41
67.33,-0.53,-5.90,-0.53,-5.90,5.92,5.96,5.39,5.39,5.37
68.01,-0.49,-5.82,-0.48,-5.81,5.82,5.93,5.33,5.34,5.33
68.69,-0.44,-5.73,-0.44,-5.73,5.73,5.88,5.29,5.29,5.29
69.37,-0.40,-5.64,-0.40,-5.65,5.64,5.83,5.24,5.24,5.25
70.07,-0.36,-5.56,-0.35,-5.56,5.54,5.77,5.19,5.19,5.20
70.77,-0.31,-5.47,-0.30,-5.46,5.45,5.69,5.14,5.14,5.16
71.48,-0.25,-5.36,-0.25,-5.36,5.35,5.59,5.10,5.10,5.11
72.19,-0.18,-5.24,-0.18,-5.25,5.25,5.48,5.07,5.07,5.07
72.91,-0.12,-5.13,-0.12,-5.13,5.14,5.35,5.02,5.02,5.02
73.64,-0.06,-5.02,-0.06,-5.02,5.03,5.22,4.97,4.97,4.97
74.38,0.00,-4.91,0.00,-4.92,4.92,5.07,4.92,4.92,4.92
75.12,0.05,-4.81,0.06,-4.81,4.81,4.91,4.86,4.87,4.87
75.87,0.11,-4.70,0.11,-4.70,4.70,4.76,4.82,4.81,4.81
76.63,0.16,-4.60,0.16,-4.60,4.60,4.60,4.76,4.76,4.76
77.40,0.21,-4.49,0.21,-4.49,4.49,4.44,4.70,4.71,4.71
78.17,0.26,-4.39,0.26,-4.39,4.39,4.29,4.65,4.65,4.65
78.95,0.31,-4.28,0.31,-4.28,4.28,4.15,4.59,4.59,4.59
79.74,0.36,-4.17,0.36,-4.18,4.18,4.01,4.54,4.54,4.54
80.54,0.40,-4.08,0.41,-4.07,4.07,3.89,4.48,4.48,4.48
81.35,0.45,-3.97,0.45,-3.97,3.97,3.78,4.42,4.42,4.42
82.16,0.49,-3.87,0.49,-3.87,3.87,3.68,4.36,4.36,4.36
82.98,0.53,-3.77,0.53,-3.76,3.77,3.59,4.30,4.30,4.30
83.81,0.57,-3.66,0.57,-3.66,3.66,3.51,4.23,4.23,4.24
84.65,0.61,-3.56,0.61,-3.56,3.56,3.44,4.17,4.17,4.17
85.50,0.65,-3.46,0.66,-3.46,3.45,3.38,4.10,4.11,4.11
86.35,0.70,-3.34,0.70,-3.35,3.34,3.32,4.05,4.04,4.05
87.22,0.74,-3.24,0.75,-3.24,3.24,3.26,3.98,3.98,3.98
88.09,0.79,-3.12,0.79,-3.12,3.13,3.19,3.92,3.92,3.92
88.97,0.83,-3.02,0.83,-3.02,3.02,3.13,3.85,3.85,3.85
89.86,0.87,-2.91,0.87,-2.91,2.91,3.06,3.78,3.78,3.78
90.76,0.91,-2.80,0.91,-2.80,2.80,2.98,3.71,3.71,3.71
91.66,0.95,-2.69,0.95,-2.69,2.69,2.90,3.64,3.64,3.64
92.58,0.99,-2.58,0.99,-2.58,2.58,2.81,3.58,3.57,3.58
93.51,1.02,-2.48,1.03,-2.48,2.48,2.72,3.50,3.50,3.51
94.44,1.06,-2.37,1.06,-2.37,2.37,2.61,3.44,3.43,3.44
95.39,1.09,-2.27,1.09,-2.27,2.27,2.50,3.36,3.36,3.36
96.34,1.12,-2.17,1.12,-2.17,2.17,2.38,3.29,3.30,3.29
97.30,1.15,-2.07,1.15,-2.07,2.07,2.26,3.23,3.22,3.22
98.28,1.17,-1.98,1.17,-1.98,1.98,2.13,3.15,3.15,3.15
99.26,1.19,-1.88,1.19,-1.88,1.88,2.01,3.08,3.08,3.08
100.25,1.21,-1.79,1.21,-1.79,1.79,1.87,3.01,3.00,3.01
101.25,1.22,-1.71,1.23,-1.71,1.71,1.74,2.93,2.93,2.93
102.27,1.24,-1.62,1.24,-1.62,1.62,1.62,2.86,2.86,2.86
103.29,1.25,-1.53,1.25,-1.53,1.54,1.49,2.79,2.79,2.79
104.32,1.26,-1.45,1.26,-1.45,1.45,1.37,2.72,2.71,2.71
105.37,1.26,-1.38,1.27,-1.37,1.37,1.26,2.64,2.64,2.64
106.42,1.27,-1.29,1.27,-1.29,1.29,1.15,2.56,2.57,2.57
107.48,1.28,-1.21,1.28,-1.21,1.21,1.05,2.49,2.49,2.49
108.56,1.29,-1.13,1.29,-1.13,1.13,0.96,2.42,2.42,2.42
109.64,1.29,-1.06,1.30,-1.05,1.05,0.87,2.34,2.35,2.35
110.74,1.30,-0.97,1.30,-0.97,0.97,0.80,2.27,2.27,2.28
111.85,1.31,-0.89,1.31,-0.89,0.89,0.72,2.20,2.20,2.20
112.97,1.32,-0.81,1.32,-0.81,0.81,0.66,2.13,2.13,2.13
114.10,1.33,-0.73,1.33,-0.73,0.73,0.59,2.06,2.06,2.06
115.24,1.34,-0.65,1.34,-0.65,0.65,0.53,1.99,1.99,1.99
116.39,1.34,-0.57,1.35,-0.57,0.57,0.47,1.92,1.92,1.92
117.55,1.35,-0.49,1.35,-0.49,0.50,0.41,1.85,1.85,1.85
118.73,1.36,-0.41,1.36,-0.42,0.43,0.35,1.79,1.78,1.78
119.92,1.35,-0.36,1.35,-0.36,0.36,0.30,1.71,1.71,1.71
121.12,1.34,-0.30,1.34,-0.29,0.29,0.25,1.63,1.63,1.64
122.33,1.33,-0.24,1.34,-0.23,0.22,0.21,1.55,1.56,1.57
123.55,1.33,-0.17,1.33,-0.17,0.15,0.17,1.49,1.48,1.50
124.79,1.33,-0.10,1.33,-0.11,0.09,0.14,1.43,1.42,1.44
126.03,1.32,-0.05,1.33,-0.04,0.04,0.11,1.37,1.38,1.37
127.29,1.32,0.02,1.33,0.02,0.00,0.08,1.33,1.33,1.31
128.57,1.32,0.08,1.30,0.06,-0.02,0.06,1.30,1.28,1.24
129.85,1.25,0.08,1.25,0.08,-0.04,0.04,1.21,1.21,1.18
131.15,1.17,0.06,1.18,0.07,-0.05,0.02,1.12,1.13,1.11
132.46,1.10,0.05,1.09,0.04,-0.06,0.00,1.04,1.04,1.05
133.79,1.02,0.03,1.02,0.03,-0.06,-0.02,0.96,0.96,0.99
135.12,0.95,0.02,0.97,0.04,-0.07,-0.04,0.88,0.90,0.93
136.48,0.94,0.07,0.94,0.07,-0.09,-0.06,0.86,0.85,0.87
137.84,0.92,0.11,0.92,0.10,-0.11,-0.09,0.81,0.80,0.81
139.22,0.90,0.15,0.91,0.15,-0.15,-0.12,0.75,0.76,0.75
140.61,0.89,0.20,0.90,0.20,-0.20,-0.16,0.69,0.70,0.70
142.02,0.89,0.25,0.89,0.25,-0.25,-0.19,0.64,0.64,0.64
143.44,0.90,0.32,0.90,0.31,-0.31,-0.23,0.59,0.59,0.59
144.87,0.90,0.37,0.91,0.37,-0.37,-0.28,0.53,0.54,0.53
146.32,0.91,0.43,0.91,0.43,-0.42,-0.33,0.49,0.49,0.48
147.78,0.91,0.48,0.91,0.48,-0.47,-0.37,0.44,0.44,0.43
149.26,0.90,0.52,0.90,0.52,-0.52,-0.43,0.38,0.38,0.38
150.75,0.88,0.55,0.89,0.56,-0.56,-0.48,0.33,0.33,0.33
152.26,0.87,0.59,0.87,0.59,-0.59,-0.53,0.28,0.28,0.28
153.78,0.85,0.62,0.85,0.62,-0.62,-0.58,0.24,0.24,0.23
155.32,0.82,0.64,0.82,0.64,-0.63,-0.63,0.19,0.19,0.19
156.88,0.79,0.65,0.79,0.65,-0.65,-0.67,0.14,0.14,0.14
158.44,0.75,0.66,0.75,0.66,-0.66,-0.71,0.10,0.10,0.10
160.03,0.71,0.66,0.71,0.66,-0.66,-0.74,0.05,0.05,0.05
161.63,0.67,0.66,0.67,0.66,-0.66,-0.76,0.01,0.01,0.01
163.24,0.63,0.66,0.63,0.66,-0.66,-0.78,-0.03,-0.03,-0.03
164.88,0.58,0.65,0.58,0.65,-0.66,-0.78,-0.07,-0.07,-0.07
166.53,0.53,0.64,0.54,0.65,-0.65,-0.78,-0.12,-0.11,-0.11
168.19,0.49,0.64,0.49,0.64,-0.64,-0.75,-0.14,-0.15,-0.15
169.87,0.44,0.63,0.44,0.63,-0.62,-0.73,-0.18,-0.18,-0.19
171.57,0.38,0.61,0.38,0.61,-0.60,-0.70,-0.22,-0.22,-0.22
173.29,0.32,0.58,0.32,0.58,-0.58,-0.66,-0.26,-0.26,-0.26
175.02,0.26,0.56,0.26,0.56,-0.56,-0.60,-0.29,-0.29,-0.29
176.77,0.20,0.53,0.20,0.53,-0.53,-0.55,-0.32,-0.33,-0.33
178.54,0.13,0.49,0.13,0.49,-0.49,-0.49,-0.36,-0.36,-0.36
180.32,0.06,0.45,0.06,0.45,-0.46,-0.43,-0.40,-0.39,-0.39
182.13,-0.01,0.41,-0.01,0.41,-0.42,-0.36,-0.43,-0.42,-0.42
183.95,-0.08,0.37,-0.08,0.38,-0.38,-0.29,-0.45,-0.45,-0.45
185.79,-0.15,0.33,-0.15,0.33,-0.33,-0.22,-0.47,-0.48,-0.48
187.65,-0.23,0.28,-0.23,0.28,-0.27,-0.16,-0.50,-0.50,-0.51
189.52,-0.32,0.22,-0.32,0.22,-0.22,-0.09,-0.53,-0.53,-0.54
191.42,-0.41,0.16,-0.41,0.16,-0.15,-0.02,-0.56,-0.56,-0.56
193.33,-0.51,0.08,-0.50,0.08,-0.08,0.05,-0.59,-0.59,-0.59
195.27,-0.60,0.02,-0.60,0.01,-0.01,0.12,-0.61,-0.61,-0.61
197.22,-0.71,-0.07,-0.70,-0.07,0.07,0.18,-0.64,-0.64,-0.64
199.19,-0.81,-0.15,-0.81,-0.15,0.15,0.25,-0.66,-0.66,-0.66
201.18,-0.92,-0.23,-0.92,-0.23,0.23,0.31,-0.69,-0.69,-0.68
203.19,-1.02,-0.31,-1.02,-0.31,0.30,0.37,-0.71,-0.71,-0.71
205.23,-1.12,-0.39,-1.11,-0.39,0.38,0.43,-0.74,-0.74,-0.73
207.28,-1.21,-0.46,-1.21,-0.46,0.45,0.50,-0.75,-0.75,-0.75
209.35,-1.30,-0.53,-1.30,-0.53,0.53,0.56,-0.77,-0.77,-0.77
211.44,-1.39,-0.60,-1.39,-0.60,0.60,0.62,-0.78,-0.78,-0.79
213.56,-1.48,-0.67,-1.48,-0.67,0.68,0.68,-0.80,-0.80,-0.81
215.69,-1.58,-0.75,-1.57,-0.75,0.75,0.74,-0.83,-0.82,-0.83
217.85,-1.67,-0.82,-1.67,-0.83,0.82,0.81,-0.84,-0.84,-0.84
220.03,-1.77,-0.91,-1.76,-0.90,0.90,0.87,-0.87,-0.86,-0.86
222.23,-1.86,-0.98,-1.86,-0.98,0.98,0.94,-0.88,-0.88,-0.88
224.45,-1.95,-1.05,-1.95,-1.06,1.06,1.01,-0.89,-0.89,-0.89
226.70,-2.05,-1.14,-2.05,-1.14,1.14,1.08,-0.91,-0.91,-0.91
228.96,-2.15,-1.22,-2.15,-1.22,1.22,1.15,-0.92,-0.92,-0.92
231.25,-2.25,-1.31,-2.24,-1.31,1.30,1.23,-0.94,-0.94,-0.94
233.57,-2.34,-1.38,-2.34,-1.39,1.39,1.31,-0.95,-0.95,-0.95
235.90,-2.44,-1.47,-2.44,-1.47,1.47,1.39,-0.96,-0.96,-0.97
238.26,-2.54,-1.56,-2.53,-1.55,1.56,1.48,-0.98,-0.98,-0.98
240.64,-2.63,-1.64,-2.63,-1.64,1.64,1.56,-0.99,-0.99,-0.99
243.05,-2.73,-1.72,-2.73,-1.73,1.72,1.65,-1.00,-1.01,-1.00
245.48,-2.83,-1.81,-2.82,-1.81,1.80,1.75,-1.02,-1.02,-1.01
247.93,-2.92,-1.89,-2.92,-1.89,1.88,1.84,-1.03,-1.03,-1.03
250.41,-3.00,-1.96,-3.00,-1.96,1.96,1.93,-1.03,-1.04,-1.04
252.92,-3.09,-2.04,-3.09,-2.04,2.04,2.03,-1.05,-1.04,-1.05
255.45,-3.17,-2.11,-3.17,-2.11,2.12,2.12,-1.05,-1.05,-1.06
258.00,-3.26,-2.19,-3.25,-2.19,2.19,2.21,-1.06,-1.06,-1.07
260.58,-3.34,-2.26,-3.34,-2.26,2.27,2.30,-1.07,-1.07,-1.08
263.19,-3.42,-2.33,-3.42,-2.33,2.33,2.38,-1.08,-1.09,-1.09
265.82,-3.50,-2.40,-3.50,-2.40,2.40,2.45,-1.10,-1.10,-1.10
268.48,-3.58,-2.47,-3.57,-2.47,2.45,2.51,-1.12,-1.11,-1.10
271.16,-3.63,-2.51,-3.62,-2.51,2.50,2.56,-1.12,-1.12,-1.11
273.87,-3.66,-2.54,-3.66,-2.54,2.54,2.60,-1.11,-1.12,-1.12
276.61,-3.69,-2.56,-3.70,-2.57,2.58,2.61,-1.11,-1.12,-1.13
279.38,-3.73,-2.59,-3.73,-2.59,2.60,2.62,-1.13,-1.12,-1.14
282.17,-3.76,-2.61,-3.74,-2.60,2.62,2.60,-1.14,-1.13,-1.14
284.99,-3.75,-2.60,-3.75,-2.60,2.61,2.57,-1.13,-1.13,-1.15
287.84,-3.73,-2.57,-3.74,-2.58,2.59,2.52,-1.14,-1.15,-1.16
290.72,-3.72,-2.55,-3.73,-2.57,2.54,2.46,-1.18,-1.19,-1.16
293.63,-3.70,-2.53,-3.69,-2.52,2.47,2.38,-1.23,-1.22,-1.17
296.57,-3.64,-2.46,-3.60,-2.43,2.37,2.29,-1.26,-1.23,-1.17
299.53,-3.46,-2.28,-3.46,-2.28,2.26,2.18,-1.20,-1.21,-1.18
302.53,-3.28,-2.09,-3.30,-2.12,2.13,2.07,-1.15,-1.17,-1.19
305.55,-3.15,-1.96,-3.14,-1.95,1.99,1.94,-1.15,-1.15,-1.19
308.61,-3.01,-1.81,-3.00,-1.80,1.85,1.82,-1.16,-1.15,-1.20
311.69,-2.87,-1.67,-2.87,-1.67,1.70,1.68,-1.17,-1.17,-1.20
314.81,-2.74,-1.53,-2.74,-1.54,1.55,1.55,-1.19,-1.19,-1.21
317.96,-2.63,-1.42,-2.63,-1.42,1.40,1.41,-1.22,-1.23,-1.21
321.14,-2.52,-1.30,-2.52,-1.30,1.26,1.28,-1.25,-1.25,-1.22
324.35,-2.41,-1.19,-2.38,-1.16,1.13,1.14,-1.28,-1.25,-1.22
327.59,-2.22,-0.99,-2.22,-0.99,0.99,1.01,-1.23,-1.23,-1.22
330.87,-2.04,-0.81,-2.05,-0.83,0.85,0.87,-1.19,-1.21,-1.23
334.18,-1.90,-0.66,-1.91,-0.67,0.71,0.74,-1.19,-1.20,-1.23
337.52,-1.80,-0.56,-1.79,-0.55,0.57,0.62,-1.23,-1.22,-1.24
340.90,-1.69,-0.45,-1.68,-0.44,0.43,0.49,-1.25,-1.25,-1.24
344.30,-1.57,-0.32,-1.56,-0.32,0.30,0.37,-1.26,-1.26,-1.24
347.75,-1.44,-0.19,-1.44,-0.19,0.18,0.25,-1.26,-1.25,-1.25
351.23,-1.31,-0.06,-1.31,-0.06,0.07,0.13,-1.24,-1.25,-1.25
354.74,-1.20,0.06,-1.20,0.05,-0.05,0.01,-1.24,-1.25,-1.25
358.28,-1.10,0.16,-1.09,0.16,-0.16,-0.10,-1.25,-1.25,-1.26
361.87,-1.00,0.26,-0.99,0.27,-0.27,-0.21,-1.26,-1.26,-1.26
365.49,-0.89,0.37,-0.89,0.37,-0.37,-0.32,-1.26,-1.26,-1.26
369.14,-0.79,0.48,-0.79,0.47,-0.47,-0.43,-1.26,-1.26,-1.26
372.83,-0.70,0.57,-0.70,0.57,-0.57,-0.53,-1.26,-1.27,-1.27
376.56,-0.62,0.65,-0.61,0.66,-0.66,-0.63,-1.28,-1.27,-1.27
380.33,-0.53,0.74,-0.53,0.74,-0.75,-0.73,-1.27,-1.28,-1.27
384.13,-0.45,0.83,-0.45,0.83,-0.83,-0.83,-1.28,-1.27,-1.27
387.97,-0.37,0.91,-0.36,0.92,-0.91,-0.92,-1.27,-1.27,-1.28
391.85,-0.28,1.00,-0.29,0.99,-0.98,-1.01,-1.25,-1.26,-1.28
395.77,-0.22,1.06,-0.22,1.06,-1.05,-1.10,-1.26,-1.27,-1.28
399.73,-0.17,1.12,-0.16,1.12,-1.12,-1.18,-1.28,-1.28,-1.28
403.72,-0.11,1.18,-0.11,1.17,-1.19,-1.25,-1.29,-1.30,-1.28
407.76,-0.06,1.23,-0.05,1.24,-1.26,-1.33,-1.32,-1.31,-1.29
411.84,0.02,1.31,0.02,1.31,-1.34,-1.40,-1.31,-1.31,-1.29
415.96,0.11,1.40,0.11,1.40,-1.41,-1.46,-1.30,-1.30,-1.29
420.12,0.19,1.48,0.20,1.49,-1.49,-1.52,-1.29,-1.29,-1.29
424.32,0.28,1.58,0.28,1.58,-1.56,-1.58,-1.28,-1.28,-1.29
428.56,0.36,1.66,0.36,1.65,-1.64,-1.63,-1.27,-1.28,-1.30
432.85,0.42,1.72,0.42,1.72,-1.70,-1.68,-1.28,-1.28,-1.30
437.18,0.47,1.77,0.47,1.77,-1.76,-1.73,-1.29,-1.29,-1.30
441.55,0.51,1.81,0.52,1.82,-1.82,-1.78,-1.31,-1.30,-1.30
445.96,0.56,1.86,0.56,1.86,-1.87,-1.82,-1.30,-1.31,-1.30
